Url,Size,Floor,TotalFloors,District,Year,Type,BuildingType,Price
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c159160239035975&slink=5p53xu&f1=9,100,2,4,"град София, Център",0,3-СТАЕН,Тухла,190000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c159127314333703&slink=5p53xu&f1=9,100,2,5,"град София, Център",1946,3-СТАЕН,Тухла,190000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c159541909558919&slink=5p53xu&f1=9,100,4,5,"град София, Център",1950,3-СТАЕН,Тухла,205000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c159540192196895&slink=5p53xu&f1=9,100,4,5,"град София, Център",1950,3-СТАЕН,Тухла,205000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c157443038451519&slink=5p53xu&f1=9,100,3,3,"град София, Център",1943,3-СТАЕН,Тухла,215000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c157622679834531&slink=5p53xu&f1=9,100,2,6,"град София, Център",1960,3-СТАЕН,Тухла,220000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c159543838433623&slink=5p53xu&f1=9,100,5,7,"град София, Център",0,3-СТАЕН,Тухла,220000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c159498580146523&slink=5p53xu&f1=9,100,1,4,"град София, Център",0,3-СТАЕН,Тухла,220000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c154720586523107&slink=5p53xu&f1=9,100,3,5,"град София, Център",0,3-СТАЕН,Тухла,220000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c150510084440054&slink=5p53xu&f1=9,100,1,4,"град София, Център",0,3-СТАЕН,Тухла,220000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c158143084567445&slink=5p53xu&f1=10,100,2,4,"град София, Център",0,3-СТАЕН,Тухла,225000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c159292530201132&slink=5p53xu&f1=10,100,2,5,"град София, Център",1940,3-СТАЕН,Тухла,231990
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c159376595847996&slink=5p53xu&f1=10,100,4,5,"град София, Център",1944,3-СТАЕН,Тухла,249000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c156959032811178&slink=5p53xu&f1=10,100,2,4,"град София, Център",0,3-СТАЕН,Тухла,249000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c159039212756192&slink=5p53xu&f1=10,100,3,6,"град София, Център",0,3-СТАЕН,Тухла,250000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c156111922417447&slink=5p53xu&f1=10,100,1,5,"град София, Център",1945,3-СТАЕН,Тухла,264000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c157373240522182&slink=5p53xu&f1=10,100,7,7,"град София, Център",0,3-СТАЕН,Тухла,270000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c158201971470227&slink=5p53xu&f1=10,100,5,6,"град София, Център",1970,3-СТАЕН,Тухла,280000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c159213816561347&slink=5p53xu&f1=10,100,4,4,"град София, Център",1944,3-СТАЕН,Тухла,280000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c159284307749179&slink=5p53xu&f1=10,100,5,5,"град София, Център",0,3-СТАЕН,Тухла,295000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c157366036087441&slink=5p53xu&f1=10,100,1,7,"град София, Център",0,3-СТАЕН,Тухла,300000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c157892677198506&slink=5p53xu&f1=10,100,3,4,"град София, Яворов",0,3-СТАЕН,Тухла,228000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d156509566028729&slink=5p53xu&f1=10,100,1,6,"град София, Гео Милев",1969,4-СТАЕН,Тухла,126000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d154506944537270&slink=5p53xu&f1=10,100,3,9,"град София, Дружба 2",1989,4-СТАЕН,Панел,130000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d159351439427314&slink=5p53xu&f1=10,100,16,16,"град София, Дървеница",1980,4-СТАЕН,ЕПК,138000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d156076570963434&slink=5p53xu&f1=10,100,18,19,"град София, Западен парк",1976,4-СТАЕН,ЕПК,78000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d157070274566011&slink=5p53xu&f1=10,100,1,7,"град София, Иван Вазов",1980,4-СТАЕН,Тухла,200000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d157175114585334&slink=5p53xu&f1=10,100,18,19,"град София, Красна поляна 1",1978,4-СТАЕН,ЕПК,77999
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d154098063344280&slink=5p53xu&f1=10,100,18,19,"град София, Красна поляна 1",0,4-СТАЕН,ЕПК,78000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d156465878134922&slink=5p53xu&f1=10,100,18,19,"град София, Красна поляна 1",1980,4-СТАЕН,ЕПК,78000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d159463114476834&slink=5p53xu&f1=10,100,9,11,"град София, Красно село",0,4-СТАЕН,ЕПК,126000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d153295376306860&slink=5p53xu&f1=10,100,1,11,"град София, Люлин 4",1982,4-СТАЕН,ЕПК,78500
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d157867186092919&slink=5p53xu&f1=10,100,15,16,"град София, Младост 1",1985,4-СТАЕН,ЕПК,150000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d159403439236317&slink=5p53xu&f1=10,100,15,16,"град София, Младост 1",1985,4-СТАЕН,ЕПК,150000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d157614461184324&slink=5p53xu&f1=10,100,15,16,"град София, Младост 1",1985,4-СТАЕН,ЕПК,150000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d159170900722655&slink=5p53xu&f1=10,100,15,16,"град София, Младост 1",1980,4-СТАЕН,ЕПК,160000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d158471242771052&slink=5p53xu&f1=10,100,1,9,"град София, Младост 4",0,4-СТАЕН,Панел,103000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d158990163169155&slink=5p53xu&f1=10,100,1,8,"град София, Надежда 1",1980,4-СТАЕН,Панел,81500
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d156335942823622&slink=5p53xu&f1=10,100,1,7,"град София, Овча купел 1",0,4-СТАЕН,Панел,83000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d156637774772166&slink=5p53xu&f1=10,100,1,8,"град София, Овча купел 1",1985,4-СТАЕН,Панел,83000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d157062722401280&slink=5p53xu&f1=10,100,9,9,"град София, Овча купел 1",0,4-СТАЕН,Панел,85000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d158391577033049&slink=5p53xu&f1=10,100,4,4,"град София, Подуяне",1964,4-СТАЕН,Тухла,171000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d158289726799183&slink=5p53xu&f1=10,100,6,7,"град София, Слатина",2020,4-СТАЕН,Тухла,110000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d158860393664306&slink=5p53xu&f1=10,100,3,3,"град София, Център",1925,4-СТАЕН,Тухла,138000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d156639373978350&slink=5p53xu&f1=10,100,3,4,"град София, Център",1930,4-СТАЕН,Тухла,175000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d157263989322524&slink=5p53xu&f1=10,100,1,6,"град София, Център",0,4-СТАЕН,Тухла,175000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d158825681024171&slink=5p53xu&f1=10,100,4,5,"град София, Център",0,4-СТАЕН,Тухла,220000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d157321883468041&slink=5p53xu&f1=10,100,3,4,"град София, Център",0,4-СТАЕН,Тухла,245000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d159480592279831&slink=5p53xu&f1=10,100,5,6,"град София, Център",1934,4-СТАЕН,Тухла,270000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d159006024257957&slink=5p53xu&f1=10,100,2,4,"град София, Център",1956,4-СТАЕН,Тухла,299999
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1e159472574895633&slink=5p53xu&f1=11,100,2,15,"град София, Зона Б-18",0,МНОГОСТАЕН,ЕПК,0
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1e156495275335047&slink=5p53xu&f1=11,100,18,19,"град София, Красна поляна 1",1978,МНОГОСТАЕН,ЕПК,79000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1e144465882663492&slink=5p53xu&f1=11,100,1,6,"град София, Овча купел",1991,МНОГОСТАЕН,Панел,79990
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1e158203085401912&slink=5p53xu&f1=11,100,1,3,"град София, Овча купел",0,МНОГОСТАЕН,Тухла,145000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1e152870847639452&slink=5p53xu&f1=11,100,2,2,"град София, Център",1936,МНОГОСТАЕН,Тухла,230000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1f150743849307178&slink=5p53xu&f1=11,100,5,6,"град София, Бъкстон",2017,МЕЗОНЕТ,Тухла,99000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1h148354038048702&slink=5p53xu&f1=11,100,3,9,"град София, Гоце Делчев",2010,"АТЕЛИЕ, ТАВАН",Тухла,120000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1h159316813823341&slink=5p53xu&f1=11,100,3,3,"град София, Център",1940,"АТЕЛИЕ, ТАВАН",Тухла,65000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1h157658814520347&slink=5p53xu&f1=11,100,1,6,"град София, Център",0,"АТЕЛИЕ, ТАВАН",Тухла,67999
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c158883644687862&slink=5p5412&f1=1,101,3,6,"град София, Белите брези",2020,3-СТАЕН,Тухла,119990
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c156992651122496&slink=5p5412&f1=1,101,5,7,"град София, Зона Б-18",2020,3-СТАЕН,Тухла,111000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c157238755436433&slink=5p5412&f1=1,101,4,5,"град София, Зона Б-5",2019,3-СТАЕН,Тухла,126000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c154953890679934&slink=5p5412&f1=1,101,2,9,"град София, Левски Г",2020,3-СТАЕН,Тухла,111510
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c159350212394556&slink=5p5412&f1=1,101,4,5,"град София, Манастирски ливади",2022,3-СТАЕН,Тухла,89866
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c159350198575504&slink=5p5412&f1=1,101,3,5,"град София, Манастирски ливади",2022,3-СТАЕН,Тухла,89866
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c159350185659088&slink=5p5412&f1=1,101,2,5,"град София, Манастирски ливади",2022,3-СТАЕН,Тухла,89866
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c159350119037926&slink=5p5412&f1=1,101,1,5,"град София, Манастирски ливади",2022,3-СТАЕН,Тухла,89866
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c159473338687014&slink=5p5412&f1=1,101,1,6,"град София, Манастирски ливади",2010,3-СТАЕН,Тухла,120000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c156112101238923&slink=5p5412&f1=1,101,2,5,"град София, Овча купел",2021,3-СТАЕН,Тухла,92900
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c159497985445876&slink=5p5412&f1=1,101,3,5,"град София, Павлово",2020,3-СТАЕН,Тухла,121200
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b159541919817736&slink=5p5412&f1=1,101,1,5,"град София, Надежда 1",2020,2-СТАЕН,Тухла,59898
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c158162787278879&slink=5p5412&f1=1,101,5,8,"град София, Витоша",2021,3-СТАЕН,Тухла,95950
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c157255115348604&slink=5p5412&f1=1,101,6,8,"град София, Витоша",2021,3-СТАЕН,Тухла,95950
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c155594025978434&slink=5p5412&f1=1,101,4,10,"град София, Витоша",2019,3-СТАЕН,Тухла,114500
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c156086087866713&slink=5p5412&f1=1,101,4,5,"град София, Зона Б-18",2019,3-СТАЕН,Тухла,110000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c159421423169739&slink=5p5412&f1=1,101,7,7,"град София, Лагера",2019,3-СТАЕН,Тухла,117600
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c157483694675922&slink=5p5412&f1=1,101,2,5,"град София, Лозенец",1950,3-СТАЕН,Тухла,190000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c159305302158829&slink=5p5412&f1=1,101,2,4,"град София, Надежда 2",0,3-СТАЕН,Тухла,92200
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c154799025865091&slink=5p5412&f1=1,101,2,5,"град София, Павлово",2020,3-СТАЕН,Тухла,110000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c156908572333418&slink=5p5412&f1=1,101,3,5,"град София, с. Панчарево",2021,3-СТАЕН,Тухла,85000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c156086103605939&slink=5p5412&f1=1,101,4,5,"град София, Център",2019,3-СТАЕН,Тухла,110000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c158309557448672&slink=5p5412&f1=1,101,6,6,"град София, Център",2020,3-СТАЕН,Тухла,131200
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b159319810049695&slink=5p5412&f1=1,101,3,6,"град София, Бъкстон",0,2-СТАЕН,Тухла,111500
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b159171458302375&slink=5p5412&f1=1,101,3,5,"град София, Бъкстон",2022,2-СТАЕН,Тухла,111573
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b157605253198582&slink=5p5412&f1=1,101,2,8,"град София, Дианабад",2019,2-СТАЕН,Тухла,93545
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b156378418275574&slink=5p5412&f1=1,101,4,4,"град София, Дървеница",2020,2-СТАЕН,Тухла,115421
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b155594072333605&slink=5p5412&f1=1,101,2,9,"град София, Лозенец",0,2-СТАЕН,Тухла,146600
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b157927124109451&slink=5p5412&f1=1,101,3,7,"град София, Люлин 2",2013,2-СТАЕН,Тухла,67450
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b159049969757093&slink=5p5412&f1=1,101,6,9,"град София, Надежда 2",2019,2-СТАЕН,Тухла,130000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b153520336192962&slink=5p5412&f1=1,101,2,6,"град София, Център",2018,2-СТАЕН,Тухла,100870
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b159437143937040&slink=5p5412&f1=1,101,7,8,"град София, Център",1970,2-СТАЕН,Тухла,119000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c159473528585230&slink=5p5412&f1=1,101,2,15,"град София, Банишора",2021,3-СТАЕН,Тухла,90990
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c158340059165245&slink=5p5412&f1=1,101,6,9,"град София, Борово",2020,3-СТАЕН,Тухла,130350
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c152775582972714&slink=5p5412&f1=1,101,2,5,"град София, Бояна",2016,3-СТАЕН,Тухла,162899
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c120187173004058&slink=5p5412&f1=1,101,2,4,"град София, Витоша",2020,3-СТАЕН,Тухла,99000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c158375415356084&slink=5p5412&f1=1,101,1,5,"град София, Витоша",2020,3-СТАЕН,Тухла,101540
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c157553496889370&slink=5p5412&f1=1,101,1,4,"град София, Витоша",2020,3-СТАЕН,Тухла,103250
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c159343393968741&slink=5p5412&f1=1,101,3,7,"град София, Витоша",2021,3-СТАЕН,Тухла,104999
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c157918228473345&slink=5p5412&f1=1,101,6,11,"град София, Витоша",2019,3-СТАЕН,Тухла,114000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c157613388322108&slink=5p5412&f1=2,101,5,13,"град София, Витоша",2019,3-СТАЕН,Тухла,114000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c158393804053671&slink=5p5412&f1=2,101,6,12,"град София, Витоша",2019,3-СТАЕН,Тухла,114000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c159475443892171&slink=5p5412&f1=2,101,5,8,"град София, Витоша",0,3-СТАЕН,Тухла,114400
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c157467123202458&slink=5p5412&f1=2,101,6,10,"град София, Витоша",2019,3-СТАЕН,Тухла,114400
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c157995458476548&slink=5p5412&f1=2,101,6,12,"град София, Витоша",2020,3-СТАЕН,Тухла,115990
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c157347148895014&slink=5p5412&f1=2,101,4,10,"град София, Витоша",2019,3-СТАЕН,Тухла,119900
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c159370667193778&slink=5p5412&f1=2,101,0,0,"град София, Витоша",0,3-СТАЕН,Тухла,120000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c158870542719621&slink=5p5412&f1=2,101,3,6,"град София, Витоша",0,3-СТАЕН,Тухла,126819
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c159221719714320&slink=5p5412&f1=2,101,4,8,"град София, Връбница 2",2020,3-СТАЕН,Тухла,80288
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c152213475707155&slink=5p5412&f1=2,101,2,6,"град София, Гео Милев",2006,3-СТАЕН,Тухла,165000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c159343245736069&slink=5p5412&f1=2,101,2,5,"град София, Гоце Делчев",1985,3-СТАЕН,Тухла,153500
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c157383077132015&slink=5p5412&f1=2,101,1,4,"град София, Драгалевци",0,3-СТАЕН,Тухла,120740
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c159178580521875&slink=5p5412&f1=2,101,3,4,"град София, Драгалевци",2021,3-СТАЕН,Тухла,125938
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c158593639353614&slink=5p5412&f1=2,101,1,4,"град София, Драгалевци",0,3-СТАЕН,Тухла,151201
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c157373929046235&slink=5p5412&f1=2,101,2,7,"град София, Дървеница",2020,3-СТАЕН,Тухла,126830
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c159240352567179&slink=5p5412&f1=2,101,2,7,"град София, Дървеница",2020,3-СТАЕН,Тухла,126837
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c159239927520035&slink=5p5412&f1=2,101,2,7,"град София, Дървеница",2020,3-СТАЕН,Тухла,126837
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c156742583103849&slink=5p5412&f1=2,101,2,7,"град София, Дървеница",2021,3-СТАЕН,Тухла,126900
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c146099005091545&slink=5p5412&f1=2,101,2,6,"град София, Зона Б-18",2016,3-СТАЕН,Тухла,79000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c159076489225218&slink=5p5412&f1=2,101,2,7,"град София, Зона Б-18",2020,3-СТАЕН,Тухла,110539
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c158080921671449&slink=5p5412&f1=2,101,5,7,"град София, Зона Б-18",2020,3-СТАЕН,Тухла,110800
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c159343439462189&slink=5p5412&f1=2,101,2,4,"град София, Зона Б-18",0,3-СТАЕН,Тухла,114990
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c159440316681843&slink=5p5412&f1=2,101,3,13,"град София, Зона Б-18",0,3-СТАЕН,ЕПК,129000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c157019854473146&slink=5p5412&f1=2,101,2,4,"град София, Зона Б-19",0,3-СТАЕН,Тухла,119990
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c157069845027339&slink=5p5412&f1=2,101,4,5,"град София, Зона Б-5-3",2019,3-СТАЕН,Тухла,110900
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c156224721131849&slink=5p5412&f1=2,101,8,8,"град София, Изгрев",1980,3-СТАЕН,ЕПК,175000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c151543690512233&slink=5p5412&f1=2,101,2,5,"град София, Карпузица",0,3-СТАЕН,Тухла,96500
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c151395151754133&slink=5p5412&f1=2,101,2,6,"град София, Карпузица",2009,3-СТАЕН,Тухла,107800
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c153927997474042&slink=5p5412&f1=2,101,2,7,"град София, Карпузица",0,3-СТАЕН,Тухла,107999
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c129949307542359&slink=5p5412&f1=2,101,3,5,"град София, Красна поляна 3",0,3-СТАЕН,Тухла,85000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c159498338567860&slink=5p5412&f1=2,101,5,6,"град София, Красно село",2021,3-СТАЕН,Тухла,101000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c158814196513287&slink=5p5412&f1=2,101,0,0,"град София, Красно село",0,3-СТАЕН,Тухла,101000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c158883502298686&slink=5p5412&f1=2,101,3,6,"град София, Красно село",2020,3-СТАЕН,Тухла,119990
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c158436567944899&slink=5p5412&f1=2,101,2,5,"град София, Красно село",2002,3-СТАЕН,Тухла,155000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c156224413080555&slink=5p5412&f1=2,101,2,6,"град София, Кръстова вада",2019,3-СТАЕН,Тухла,123900
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c158936279416022&slink=5p5412&f1=2,101,2,6,"град София, Кръстова вада",2020,3-СТАЕН,Тухла,123900
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c157901374553888&slink=5p5412&f1=2,101,5,6,"град София, Кръстова вада",2019,3-СТАЕН,Тухла,131900
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c159100748269653&slink=5p5412&f1=2,101,6,10,"град София, Кръстова вада",2020,3-СТАЕН,Тухла,159000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c158671730651719&slink=5p5412&f1=2,101,5,7,"град София, Лагера",2021,3-СТАЕН,Тухла,110790
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c159434710663115&slink=5p5412&f1=2,101,0,0,"град София, Лагера",0,3-СТАЕН,Тухла,114000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c159159555643152&slink=5p5412&f1=3,101,3,7,"град София, Лагера",2021,3-СТАЕН,Тухла,117600
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c157251779245797&slink=5p5412&f1=3,101,4,7,"град София, Лагера",2021,3-СТАЕН,Тухла,117600
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c157251774241792&slink=5p5412&f1=3,101,3,7,"град София, Лагера",2021,3-СТАЕН,Тухла,117600
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c157047199979752&slink=5p5412&f1=3,101,1,4,"град София, Лагера",1956,3-СТАЕН,Тухла,118000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c153199276550911&slink=5p5412&f1=3,101,3,9,"град София, Лагера",2018,3-СТАЕН,Тухла,149000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c152535197275176&slink=5p5412&f1=3,101,2,9,"град София, Лагера",2019,3-СТАЕН,Тухла,149000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c158746338294450&slink=5p5412&f1=3,101,1,6,"град София, Лозенец",2019,3-СТАЕН,Тухла,175343
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c154220375507591&slink=5p5412&f1=3,101,5,7,"град София, Лозенец",2020,3-СТАЕН,Тухла,195000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c157556039368254&slink=5p5412&f1=3,101,5,7,"град София, Лозенец",2019,3-СТАЕН,Тухла,202000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c155601773098199&slink=5p5412&f1=3,101,5,6,"град София, Лозенец",2017,3-СТАЕН,Тухла,206000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c159059597669449&slink=5p5412&f1=3,101,0,0,"град София, Лозенец",0,3-СТАЕН,Тухла,335511
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c158376436355758&slink=5p5412&f1=3,101,4,7,"град София, Лозенец",2020,3-СТАЕН,Тухла,437740
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c158376430593266&slink=5p5412&f1=3,101,3,7,"град София, Лозенец",2019,3-СТАЕН,Тухла,437740
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c159479850479931&slink=5p5412&f1=3,101,5,5,"град София, Люлин - център",2012,3-СТАЕН,Тухла,90000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c159222380796719&slink=5p5412&f1=3,101,1,6,"град София, Люлин - център",2020,3-СТАЕН,Тухла,100000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c157899132576527&slink=5p5412&f1=3,101,2,7,"град София, Люлин 1",2020,3-СТАЕН,Тухла,87900
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c158186029134750&slink=5p5412&f1=3,101,2,8,"град София, Люлин 1",2020,3-СТАЕН,Тухла,90900
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c158866596650535&slink=5p5412&f1=3,101,2,6,"град София, Люлин 10",2021,3-СТАЕН,Тухла,64800
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c159481620880264&slink=5p5412&f1=3,101,1,7,"град София, Люлин 10",0,3-СТАЕН,Тухла,72000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c159481757210044&slink=5p5412&f1=3,101,2,7,"град София, Люлин 10",0,3-СТАЕН,Тухла,74050
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c159006778864776&slink=5p5412&f1=3,101,5,6,"град София, Люлин 10",2011,3-СТАЕН,Тухла,85790
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c156639262054034&slink=5p5412&f1=3,101,5,7,"град София, Люлин 10",2011,3-СТАЕН,Тухла,85790
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c151297696721386&slink=5p5412&f1=3,101,6,7,"град София, Люлин 10",0,3-СТАЕН,Тухла,85800
