Id,Url,Size,YardSize,Floor,TotalFloors,District,Year,Type,BuildingType,Price
19022,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168128335972970&slink=96igic&f1=1,135,0,3,5,"град София, Витоша",2023,3-СТАЕН,Тухла,256237
19023,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167327512655039&slink=96igic&f1=1,135,0,1,7,"град София, Витоша",0,3-СТАЕН,Тухла,265000
19024,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167880814338463&slink=96igic&f1=1,135,0,7,7,"град София, Витоша",2021,3-СТАЕН,Тухла,269900
19025,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167033708647027&slink=96igic&f1=1,135,0,2,6,"град София, Витоша",2021,3-СТАЕН,Тухла,305000
19026,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c165166392649897&slink=96igic&f1=1,135,0,5,10,"град София, Гоце Делчев",2024,3-СТАЕН,Тухла,283674
19027,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c152421286433443&slink=96igic&f1=1,135,0,4,6,"град София, Захарна фабрика",2007,3-СТАЕН,Тухла,170000
19028,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167447059603677&slink=96igic&f1=1,135,0,3,8,"град София, Иван Вазов",2005,3-СТАЕН,Тухла,358000
19029,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c164563281842213&slink=96igic&f1=1,135,0,4,8,"град София, Изгрев",2022,3-СТАЕН,Тухла,315000
19030,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c165417525260489&slink=96igic&f1=1,135,0,3,7,"град София, Красно село",1980,3-СТАЕН,Тухла,280000
19031,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167826790680950&slink=96igic&f1=1,135,0,2,6,"град София, Кръстова вада",2023,3-СТАЕН,Тухла,195200
19032,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c166142821239837&slink=96igic&f1=1,135,0,2,5,"град София, Кръстова вада",2025,3-СТАЕН,Тухла,195200
19033,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c165901881006211&slink=96igic&f1=1,135,0,2,6,"град София, Кръстова вада",2024,3-СТАЕН,Тухла,195200
19034,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168052923065492&slink=96igic&f1=1,135,0,2,5,"град София, Кръстова вада",2024,3-СТАЕН,Тухла,195200
19035,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167508108501757&slink=96igic&f1=1,135,0,5,8,"град София, Кръстова вада",2022,3-СТАЕН,Тухла,201637
19036,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c164089652403737&slink=96igic&f1=1,135,0,3,7,"град София, Кръстова вада",2023,3-СТАЕН,Тухла,202530
19037,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c166021992016392&slink=96igic&f1=1,135,0,3,14,"град София, Кръстова вада",2024,3-СТАЕН,Тухла,202530
19038,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168068620005132&slink=96igic&f1=1,135,0,0,0,"град София, Кръстова вада",2024,3-СТАЕН,Тухла,244170
19039,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c164615524693348&slink=96igic&f1=2,135,0,4,15,"град София, Кръстова вада",2022,3-СТАЕН,Тухла,249000
19040,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167827148146348&slink=96igic&f1=2,135,0,2,6,"град София, Кръстова вада",2010,3-СТАЕН,Тухла,300000
19041,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c165692500575413&slink=96igic&f1=2,135,0,7,8,"град София, Кръстова вада",2023,3-СТАЕН,Тухла,330650
19042,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167810761254084&slink=96igic&f1=2,135,0,4,7,"град София, Кръстова вада",2022,3-СТАЕН,Тухла,0
19043,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168130282384093&slink=96igic&f1=2,135,0,2,8,"град София, Лагера",2022,3-СТАЕН,Тухла,245000
19044,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c164483012422951&slink=96igic&f1=2,135,0,1,7,"град София, Лозенец",2020,3-СТАЕН,Тухла,472104
19045,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c162799098487086&slink=96igic&f1=2,135,0,6,6,"град София, Малинова долина",2022,3-СТАЕН,Тухла,145000
19046,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c163575652214935&slink=96igic&f1=2,135,0,4,5,"град София, Малинова долина",2023,3-СТАЕН,Тухла,167517
19047,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167948665120703&slink=96igic&f1=2,135,0,2,9,"град София, Малинова долина",2025,3-СТАЕН,Тухла,229211
19048,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167033693874257&slink=96igic&f1=2,135,0,2,6,"град София, Малинова долина",2021,3-СТАЕН,Тухла,305000
19049,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c165226982922036&slink=96igic&f1=2,135,0,6,6,"град София, Манастирски ливади",2022,3-СТАЕН,Тухла,220000
19050,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c165771007563993&slink=96igic&f1=2,135,0,6,6,"град София, Манастирски ливади",0,3-СТАЕН,Тухла,220050
19051,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167827909800931&slink=96igic&f1=2,135,0,5,8,"град София, Манастирски ливади",2007,3-СТАЕН,Тухла,262000
19052,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167446277843393&slink=96igic&f1=2,135,0,5,6,"град София, Манастирски ливади",1998,3-СТАЕН,Тухла,275000
19053,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c166116074596604&slink=96igic&f1=2,135,0,4,9,"град София, Манастирски ливади",2024,3-СТАЕН,Тухла,283674
19054,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168077122165822&slink=96igic&f1=2,135,0,0,0,"град София, Медицинска академия",2004,3-СТАЕН,Тухла,249999
19055,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167785166211804&slink=96igic&f1=2,135,0,4,5,"град София, Обеля",2023,3-СТАЕН,Тухла,155250
19056,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c164872045570226&slink=96igic&f1=2,135,0,2,8,"град София, Овча купел",2024,3-СТАЕН,Тухла,180000
19057,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c165398368100845&slink=96igic&f1=2,135,0,9,10,"град София, Овча купел",2024,3-СТАЕН,Тухла,211804
19058,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168085704968898&slink=96igic&f1=2,135,0,5,7,"град София, Овча купел 1",2020,3-СТАЕН,Тухла,249750
19059,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c166564149425001&slink=96igic&f1=2,135,0,3,4,"град София, Симеоново",2017,3-СТАЕН,Тухла,295500
19060,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167396314718912&slink=96igic&f1=2,135,0,3,5,"град София, Студентски град",2023,3-СТАЕН,Тухла,167000
19061,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167701675250867&slink=96igic&f1=2,135,0,2,6,"град София, Студентски град",2025,3-СТАЕН,Тухла,189000
19062,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167991466433025&slink=96igic&f1=2,135,0,2,5,"град София, Студентски град",2006,3-СТАЕН,Тухла,234900
19063,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167809465647334&slink=96igic&f1=2,135,0,2,7,"град София, Студентски град",2000,3-СТАЕН,Тухла,235000
19064,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167758366241270&slink=96igic&f1=2,135,0,6,6,"град София, Студентски град",2023,3-СТАЕН,Тухла,270000
19065,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c165276945036941&slink=96igic&f1=2,135,0,8,9,"град София, Сухата река",2023,3-СТАЕН,Тухла,193400
19066,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c165692518860806&slink=96igic&f1=2,135,0,7,8,"град София, Хладилника",2023,3-СТАЕН,Тухла,330650
19067,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167483168489588&slink=96igic&f1=2,135,0,2,6,"град София, Център",2005,3-СТАЕН,Тухла,320000
19068,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c161347111968320&slink=96igic&f1=2,135,0,1,5,"град София, Център",1930,3-СТАЕН,Тухла,350000
19069,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d167568578957439&slink=96igic&f1=2,135,0,5,7,"град София, Банишора",2023,4-СТАЕН,Тухла,270000
19070,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d167992421081302&slink=96igic&f1=2,135,0,3,5,"град София, Горубляне",2023,4-СТАЕН,Тухла,255000
19071,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d167879833218723&slink=96igic&f1=2,135,0,3,3,"град София, Докторски паметник",1907,4-СТАЕН,Тухла,480000
19072,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d165410110748366&slink=96igic&f1=2,135,0,3,8,"град София, Красно село",1980,4-СТАЕН,Тухла,280000
19073,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d167524611749247&slink=96igic&f1=2,135,0,6,7,"град София, Люлин - център",2024,4-СТАЕН,Тухла,170000
19074,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d166258082554636&slink=96igic&f1=2,135,0,4,4,"град София, Малинова долина",2023,4-СТАЕН,Тухла,189900
19075,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d163886616660135&slink=96igic&f1=2,135,0,3,6,"град София, Малинова долина",2023,4-СТАЕН,Тухла,240300
19076,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d167797717233821&slink=96igic&f1=2,135,0,4,6,"град София, Малинова долина",2024,4-СТАЕН,Тухла,246100
19077,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d168077111919136&slink=96igic&f1=2,135,0,0,0,"град София, Медицинска академия",2004,4-СТАЕН,Тухла,249999
19078,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d153077748774268&slink=96igic&f1=2,135,0,3,7,"град София, Овча купел",2021,4-СТАЕН,Тухла,167300
19079,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d167960019472588&slink=96igic&f1=3,135,0,1,6,"град София, Овча купел 2",2024,4-СТАЕН,Тухла,198685
19080,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d167888131126603&slink=96igic&f1=3,135,0,2,8,"град София, Овча купел 2",2024,4-СТАЕН,Тухла,198685
19081,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d167664148131439&slink=96igic&f1=3,135,0,2,7,"град София, Овча купел 2",2023,4-СТАЕН,Тухла,206762
19082,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d167960062960353&slink=96igic&f1=3,135,0,3,8,"град София, Овча купел 2",2024,4-СТАЕН,Тухла,213223
19083,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d167086568010806&slink=96igic&f1=3,135,0,2,4,"град София, с. Панчарево",2022,4-СТАЕН,Тухла,215000
19084,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d167719490552101&slink=96igic&f1=3,135,0,5,6,"град София, Студентски град",2025,4-СТАЕН,Тухла,189600
19085,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d165771972331046&slink=96igic&f1=3,135,0,3,5,"град София, Център",0,4-СТАЕН,Тухла,287000
19086,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d163368017749846&slink=96igic&f1=3,135,0,5,7,"град София, Център",1960,4-СТАЕН,Тухла,550000
19087,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d163368483831444&slink=96igic&f1=3,135,0,5,7,"град София, Център",1960,4-СТАЕН,Тухла,550000
19088,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d167395596174095&slink=96igic&f1=3,135,0,7,8,"град София, Център",2023,4-СТАЕН,Тухла,660000
19089,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d167577839968899&slink=96igic&f1=3,135,0,7,7,"град София, Център",2023,4-СТАЕН,Тухла,661500
19090,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1e168088133875787&slink=96igic&f1=3,135,0,6,6,"град София, Белите брези",2000,МНОГОСТАЕН,Тухла,275000
19091,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1e164845955526666&slink=96igic&f1=3,135,0,5,6,"град София, Редута",2010,МНОГОСТАЕН,Тухла,319000
19092,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1e166272771434185&slink=96igic&f1=3,135,0,3,4,"град София, Център",1933,МНОГОСТАЕН,Тухла,260000
19093,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1e165771990856477&slink=96igic&f1=3,135,0,3,5,"град София, Център",0,МНОГОСТАЕН,Тухла,287000
19094,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1e163368031656730&slink=96igic&f1=3,135,0,5,7,"град София, Център",1960,МНОГОСТАЕН,Тухла,550000
19095,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1e167577840837535&slink=96igic&f1=3,135,0,7,7,"град София, Център",0,МНОГОСТАЕН,Тухла,661500
19096,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1f168198008440715&slink=96igic&f1=3,135,0,5,6,"град София, Карпузица",2019,МЕЗОНЕТ,Тухла,287000
19097,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1f165692510921274&slink=96igic&f1=3,135,0,7,8,"град София, Кръстова вада",2023,МЕЗОНЕТ,Тухла,330650
19098,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1f165692526610260&slink=96igic&f1=3,135,0,7,8,"град София, Хладилника",2023,МЕЗОНЕТ,Тухла,330650
19099,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c162211541954696&slink=96igiu&f1=1,136,0,6,6,"град София, Гоце Делчев",2022,3-СТАЕН,Тухла,354000
19100,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168093763524918&slink=96igiu&f1=1,136,0,6,8,"град София, Дружба 2",2010,3-СТАЕН,Тухла,300000
19101,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c161123643909064&slink=96igiu&f1=1,136,0,5,12,"град София, Дружба 2",2023,3-СТАЕН,Тухла,0
19102,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167889368276793&slink=96igiu&f1=1,136,0,3,9,"град София, Овча купел",2024,3-СТАЕН,Тухла,140216
19103,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d167938767079332&slink=96igiu&f1=1,136,0,3,6,"град София, Овча купел 1",0,4-СТАЕН,Тухла,140216
19104,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167811115874930&slink=96igiu&f1=1,136,0,4,5,"град София, Витоша",2023,3-СТАЕН,Тухла,245480
19105,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c164872149818159&slink=96igiu&f1=1,136,0,4,10,"град София, Гоце Делчев",0,3-СТАЕН,Тухла,283700
19106,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167471858250164&slink=96igiu&f1=1,136,0,4,5,"град София, Дианабад",2023,3-СТАЕН,Тухла,238500
19107,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167811137836487&slink=96igiu&f1=1,136,0,4,5,"град София, Дианабад",2023,3-СТАЕН,Тухла,245480
19108,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c166219898536209&slink=96igiu&f1=1,136,0,3,6,"град София, Кръстова вада",2024,3-СТАЕН,Тухла,264849
19109,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168223762403032&slink=96igiu&f1=1,136,0,3,6,"град София, Лозенец",2002,3-СТАЕН,Тухла,408000
19110,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167908410355225&slink=96igiu&f1=1,136,0,9,10,"град София, Младост 3",2009,3-СТАЕН,Тухла,215000
19111,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c162885949039073&slink=96igiu&f1=1,136,0,3,4,"град София, Симеоново",2016,3-СТАЕН,Тухла,295500
19112,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d168088087406379&slink=96igiu&f1=1,136,0,6,8,"град София, Дружба 2",2010,4-СТАЕН,Тухла,300000
19113,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1e168067980706807&slink=96igiu&f1=1,136,0,3,3,"град София, Банишора",1960,МНОГОСТАЕН,Тухла,170000
19114,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b166817670920408&slink=96igiu&f1=1,136,0,1,4,"град София, Бояна",2023,2-СТАЕН,Тухла,170230
19115,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167904642669380&slink=96igiu&f1=1,136,0,1,4,"град София, Бояна",0,3-СТАЕН,Тухла,273780
19116,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c166687255830615&slink=96igiu&f1=1,136,0,5,6,"град София, Витоша",2022,3-СТАЕН,Тухла,238000
19117,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c166685830840874&slink=96igiu&f1=1,136,0,5,6,"град София, Витоша",2022,3-СТАЕН,Тухла,238500
19118,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c166807100491011&slink=96igiu&f1=1,136,0,3,4,"град София, Витоша",2008,3-СТАЕН,Тухла,257000
19119,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167751708771887&slink=96igiu&f1=1,136,0,4,5,"град София, Гео Милев",2024,3-СТАЕН,Тухла,280000
19120,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c165123327075869&slink=96igiu&f1=1,136,0,5,10,"град София, Гоце Делчев",2023,3-СТАЕН,Тухла,283674
19121,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c166742203454578&slink=96igiu&f1=1,136,0,5,6,"град София, Дианабад",2023,3-СТАЕН,Тухла,238500
19122,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167411449781620&slink=96igiu&f1=1,136,0,5,6,"град София, Дианабад",2022,3-СТАЕН,Тухла,238500
19123,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c162410405659750&slink=96igiu&f1=1,136,0,5,12,"град София, Дружба 1",2023,3-СТАЕН,Тухла,177920
19124,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167048981315448&slink=96igiu&f1=1,136,0,7,12,"град София, Дружба 2",2023,3-СТАЕН,Тухла,182862
19125,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c166677685522058&slink=96igiu&f1=1,136,0,5,8,"град София, Зона Б-5-3",0,3-СТАЕН,Тухла,359383
19126,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168068568677977&slink=96igiu&f1=1,136,0,3,7,"град София, Иван Вазов",2006,3-СТАЕН,Тухла,358000
19127,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167715487671637&slink=96igiu&f1=1,136,0,8,8,"град София, Красна поляна 1",2024,3-СТАЕН,Тухла,190344
19128,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c163525477407018&slink=96igiu&f1=1,136,0,1,8,"град София, Кръстова вада",2022,3-СТАЕН,Тухла,179879
19129,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168068578919687&slink=96igiu&f1=1,136,0,4,7,"град София, Кръстова вада",2024,3-СТАЕН,Тухла,272000
19130,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167346783448746&slink=96igiu&f1=1,136,0,0,0,"град София, Лозенец",0,3-СТАЕН,Тухла,350000
19131,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167180827994985&slink=96igiu&f1=1,136,0,0,0,"град София, Лозенец",2018,3-СТАЕН,Тухла,395000
19132,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168068864712273&slink=96igiu&f1=1,136,0,1,5,"град София, м-т Гърдова глава",2024,3-СТАЕН,Тухла,185700
19133,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c164819140125531&slink=96igiu&f1=1,136,0,2,5,"град София, Малинова долина",0,3-СТАЕН,Тухла,169530
19134,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c166549236803378&slink=96igiu&f1=1,136,0,3,6,"град София, Малинова долина",2025,3-СТАЕН,Тухла,182000
19135,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167179560727964&slink=96igiu&f1=1,136,0,3,6,"град София, Малинова долина",2024,3-СТАЕН,Тухла,204000
19136,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c166601099972686&slink=96igiu&f1=1,136,0,5,6,"град София, Манастирски ливади",0,3-СТАЕН,Тухла,218016
19137,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167473756823547&slink=96igiu&f1=1,136,0,5,6,"град София, Манастирски ливади",2023,3-СТАЕН,Тухла,218016
19138,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168068594092503&slink=96igiu&f1=1,136,0,5,6,"град София, Манастирски ливади",2023,3-СТАЕН,Тухла,218016
19139,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c166506483604980&slink=96igiu&f1=2,136,0,2,7,"град София, Манастирски ливади",2017,3-СТАЕН,Тухла,320000
19140,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c168202253338178&slink=96igiu&f1=2,136,0,4,5,"град София, Надежда 4",2024,3-СТАЕН,Тухла,195840
19141,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167881240575737&slink=96igiu&f1=2,136,0,3,6,"град София, Овча купел",2023,3-СТАЕН,Тухла,182084
19142,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167881237561286&slink=96igiu&f1=2,136,0,4,6,"град София, Овча купел",2023,3-СТАЕН,Тухла,184796
19143,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167387666003180&slink=96igiu&f1=2,136,0,0,0,"град София, Овча купел 2",0,3-СТАЕН,ЕПК,210000
19144,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c164664500581203&slink=96igiu&f1=2,136,0,5,6,"град София, Студентски град",0,3-СТАЕН,Тухла,170453
19145,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c163826017659634&slink=96igiu&f1=2,136,0,3,5,"град София, Студентски град",0,3-СТАЕН,Тухла,190932
19146,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167440626695653&slink=96igiu&f1=2,136,0,3,6,"град София, Студентски град",2023,3-СТАЕН,Тухла,218199
19147,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c167411404534639&slink=96igiu&f1=2,136,0,5,6,"град София, Студентски град",2022,3-СТАЕН,Тухла,238500
19148,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c166539131181222&slink=96igiu&f1=2,136,0,3,9,"град София, Сухата река",2023,3-СТАЕН,Тухла,0
19149,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c166785162988081&slink=96igiu&f1=2,136,0,11,13,"град София, Хладилника",0,3-СТАЕН,Тухла,390000
19150,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c166633512216308&slink=96igiu&f1=2,136,0,9,11,"град София, Хладилника",2023,3-СТАЕН,Тухла,401250
19151,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c166808220819246&slink=96igiu&f1=2,136,0,5,8,"град София, Център",2023,3-СТАЕН,Тухла,325350
19152,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c164552486135056&slink=96igiu&f1=2,136,0,4,9,"град София, Център",0,3-СТАЕН,Тухла,333200
19153,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d167852410013532&slink=96igiu&f1=2,136,0,1,4,"град София, Бояна",2024,4-СТАЕН,Тухла,354062
19154,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d165297480522866&slink=96igiu&f1=2,136,0,8,10,"град София, Дружба 1",2025,4-СТАЕН,Тухла,171600
19155,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d167534156309835&slink=96igiu&f1=2,136,0,4,6,"град София, Зона Б-19",2008,4-СТАЕН,Тухла,258000
19156,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d164242368264516&slink=96igiu&f1=2,136,0,8,8,"град София, Красна поляна 2",2023,4-СТАЕН,Тухла,189378
19157,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d165721607396257&slink=96igiu&f1=2,136,0,2,11,"град София, Кръстова вада",2024,4-СТАЕН,Тухла,239000
19158,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d166497652354779&slink=96igiu&f1=2,136,0,4,6,"град София, Лозенец",2008,4-СТАЕН,Тухла,354990
19159,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d167749732102418&slink=96igiu&f1=2,136,0,4,4,"град София, Малинова долина",2025,4-СТАЕН,Тухла,191846
19160,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d166921227938871&slink=96igiu&f1=2,136,0,4,4,"град София, Малинова долина",2024,4-СТАЕН,Тухла,199991
19161,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d163471849138893&slink=96igiu&f1=2,136,0,4,6,"град София, Малинова долина",2024,4-СТАЕН,Тухла,249880
19162,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d168068421846286&slink=96igiu&f1=2,136,0,5,6,"град София, Надежда 2",2023,4-СТАЕН,Тухла,185178
19163,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d168202160628746&slink=96igiu&f1=2,136,0,4,5,"град София, Надежда 4",2024,4-СТАЕН,Тухла,195840
19164,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d167360001830199&slink=96igiu&f1=2,136,0,1,4,"град София, Овча купел",0,4-СТАЕН,Тухла,210000
19165,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d167456626510247&slink=96igiu&f1=2,136,0,1,7,"град София, Овча купел 2",1998,4-СТАЕН,Тухла,209999
19166,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d167638224541508&slink=96igiu&f1=2,136,0,1,5,"град София, Овча купел 2",1998,4-СТАЕН,Тухла,210000
19167,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d167879114883307&slink=96igiu&f1=2,136,0,1,8,"град София, Овча купел 2",1989,4-СТАЕН,ЕПК,210000
19168,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d167817714147584&slink=96igiu&f1=2,136,0,0,0,"град София, Овча купел 2",1998,4-СТАЕН,ЕПК,210000
19169,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d167421705891956&slink=96igiu&f1=2,136,0,1,4,"град София, Овча купел 2",1998,4-СТАЕН,Тухла,210000
19170,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d167405428060079&slink=96igiu&f1=2,136,0,1,4,"град София, Овча купел 2",1998,4-СТАЕН,Тухла,210000
19171,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d167446304548725&slink=96igiu&f1=2,136,0,1,4,"град София, Овча купел 2",1998,4-СТАЕН,Тухла,210000
19172,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d167361165656244&slink=96igiu&f1=2,136,0,1,4,"град София, Овча купел 2",1998,4-СТАЕН,Тухла,210000
19173,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d167656002136139&slink=96igiu&f1=2,136,0,1,4,"град София, Овча купел 2",1998,4-СТАЕН,Тухла,210000
19174,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d162997258321471&slink=96igiu&f1=2,136,0,3,5,"град София, Център",1930,4-СТАЕН,Тухла,429000
