Id,Url,Size,Floor,TotalFloors,District,Year,Type,BuildingType,Price
11619,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c156171257675777&slink=4orm1x&f1=6,92,2,5,"град София, Център",1942,3-СТАЕН,Тухла,190000
11620,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c154944520676573&slink=4orm1x&f1=6,92,5,6,"град София, Център",1948,3-СТАЕН,Тухла,219900
11621,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c153546106680267&slink=4orm1x&f1=6,92,4,5,"град София, Център",1954,3-СТАЕН,Тухла,220000
11622,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c154114331876708&slink=4orm1x&f1=7,92,0,0,"град София, Център",0,3-СТАЕН,Тухла,220000
11623,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c152119493019149&slink=4orm1x&f1=7,92,5,6,"град София, Център",1965,3-СТАЕН,Тухла,220000
11624,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c153964475514659&slink=4orm1x&f1=7,92,0,0,"град София, Център",0,3-СТАЕН,Тухла,220000
11625,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c155490287030695&slink=4orm1x&f1=6,92,8,9,"град София, Център",1970,3-СТАЕН,Тухла,128990
11626,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c155075247388389&slink=4orm1x&f1=7,92,0,0,"град София, Център",0,3-СТАЕН,Тухла,220000
11627,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c153494258813684&slink=4orm1x&f1=7,92,4,5,"град София, Център",1960,3-СТАЕН,Тухла,240000
11628,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c153029190302731&slink=4orm1x&f1=7,92,0,0,"град София, Център",0,3-СТАЕН,Тухла,240000
11629,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c154331899997342&slink=4orm1x&f1=7,92,3,6,"град София, Център",0,3-СТАЕН,Тухла,315000
11630,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c154944512550312&slink=4orm1x&f1=7,92,4,5,"град София, Яворов",1968,3-СТАЕН,Тухла,220000
11631,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c155490227937159&slink=4orm1x&f1=7,92,4,5,"град София, Яворов",0,3-СТАЕН,Тухла,220000
11632,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c156197615881407&slink=4orm1x&f1=7,92,4,7,"град София, Яворов",0,3-СТАЕН,Тухла,220000
11633,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c155134442372429&slink=4orm1x&f1=7,92,4,5,"град София, Яворов",0,3-СТАЕН,Тухла,220000
11634,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c152542317103145&slink=4orm1x&f1=7,92,4,5,"град София, Яворов",1958,3-СТАЕН,Тухла,220000
11635,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c154885733852355&slink=4orm1x&f1=7,92,4,5,"град София, Яворов",1960,3-СТАЕН,Тухла,220000
11636,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c155566793389801&slink=4orm1x&f1=7,92,4,5,"град София, Яворов",0,3-СТАЕН,Тухла,220000
11637,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c155980310979027&slink=4orm1x&f1=7,92,4,5,"град София, Яворов",0,3-СТАЕН,Тухла,220000
11638,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c155060252401785&slink=4orm1x&f1=7,92,4,5,"град София, Яворов",0,3-СТАЕН,Тухла,220000
11639,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c145985046259347&slink=4orm1x&f1=7,92,4,5,"град София, Яворов",0,3-СТАЕН,Тухла,220000
11640,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c153864354697901&slink=4orm1x&f1=7,92,4,5,"град София, Център",1965,3-СТАЕН,Тухла,220000
11641,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c155446927533587&slink=4orm1x&f1=6,92,3,5,"град София, Център",1960,3-СТАЕН,Тухла,128000
11642,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c155475215543071&slink=4orm1x&f1=6,92,8,10,"град София, Център",0,3-СТАЕН,Тухла,125000
11643,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c155231534297129&slink=4orm1x&f1=6,92,1,5,"град София, Център",0,3-СТАЕН,Тухла,115845
11644,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c156074972096148&slink=4orm1x&f1=5,92,2,5,"град София, Овча купел",2021,3-СТАЕН,Тухла,84165
11645,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c155549389776241&slink=4orm1x&f1=5,92,2,6,"град София, Овча купел",0,3-СТАЕН,Тухла,84165
11646,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c154013770293977&slink=4orm1x&f1=5,92,3,6,"град София, Овча купел",2021,3-СТАЕН,Тухла,90248
11647,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c156236875773928&slink=4orm1x&f1=6,92,0,0,"град София, Овча купел",0,3-СТАЕН,Тухла,91104
11648,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c156074990770829&slink=4orm1x&f1=6,92,2,5,"град София, Овча купел",2021,3-СТАЕН,Тухла,91104
11649,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c155549437295818&slink=4orm1x&f1=6,92,2,6,"град София, Овча купел",0,3-СТАЕН,Тухла,91104
11650,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c156236876047440&slink=4orm1x&f1=6,92,0,0,"град София, Овча купел",0,3-СТАЕН,Тухла,92638
11651,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c155549459207474&slink=4orm1x&f1=6,92,3,6,"град София, Овча купел",0,3-СТАЕН,Тухла,92638
11652,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c156236876296017&slink=4orm1x&f1=6,92,0,0,"град София, Овча купел",0,3-СТАЕН,Тухла,92862
11653,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c155534160252634&slink=4orm1x&f1=6,92,0,0,"град София, Овча купел",2019,3-СТАЕН,Тухла,92990
11654,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c155203086847383&slink=4orm1x&f1=6,92,6,6,"град София, Овча купел",0,3-СТАЕН,Панел,99990
11655,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c155956291658372&slink=4orm1x&f1=6,92,2,5,"град София, Овча купел",2019,3-СТАЕН,Тухла,102299
11656,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c154458237356067&slink=4orm1x&f1=6,92,0,0,"град София, Павлово",0,3-СТАЕН,Тухла,114999
11657,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c156147208547975&slink=4orm1x&f1=6,92,1,8,"град София, Редута",1984,3-СТАЕН,Панел,96000
11658,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c156138520696806&slink=4orm1x&f1=6,92,1,8,"град София, Редута",1985,3-СТАЕН,Панел,96000
11659,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c156094632308015&slink=4orm1x&f1=6,92,1,8,"град София, Редута",1985,3-СТАЕН,Панел,96000
11660,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c155980745831489&slink=4orm1x&f1=6,92,3,7,"град София, Сердика",0,3-СТАЕН,Тухла,92000
11661,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c154482623877889&slink=4orm1x&f1=6,92,7,8,"град София, Стрелбище",1970,3-СТАЕН,Панел,129800
11662,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c148006447041308&slink=4orm1x&f1=6,92,3,4,"град София, Студентски град",2018,3-СТАЕН,Тухла,84900
11663,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c151746845903542&slink=4orm1x&f1=6,92,6,9,"град София, Студентски град",2015,3-СТАЕН,Тухла,84999
11664,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c154246774074718&slink=4orm1x&f1=6,92,6,6,"град София, Студентски град",2015,3-СТАЕН,Тухла,89900
11665,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c156076250696860&slink=4orm1x&f1=6,92,4,6,"град София, Студентски град",2019,3-СТАЕН,Тухла,99990
11666,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c155117249367551&slink=4orm1x&f1=6,92,3,7,"град София, Студентски град",2016,3-СТАЕН,Тухла,139998
11667,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c156093002755166&slink=4orm1x&f1=6,92,3,6,"град София, Хаджи Димитър",0,3-СТАЕН,Тухла,84686
11668,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c155846526378163&slink=4orm1x&f1=6,92,1,7,"град София, Хаджи Димитър",1988,3-СТАЕН,Панел,86000
11669,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c131609292754347&slink=4orm1x&f1=6,92,3,5,"град София, Хладилника",2019,3-СТАЕН,Тухла,124200
11670,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c156227809517725&slink=4orm1x&f1=6,92,6,6,"град София, Център",2020,3-СТАЕН,Тухла,85655
11671,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c156146625869156&slink=4orm1x&f1=6,92,3,5,"град София, Център",2020,3-СТАЕН,Тухла,97200
11672,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c156121075626840&slink=4orm1x&f1=6,92,6,8,"град София, Център",2018,3-СТАЕН,Тухла,110000
11673,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c155263808422270&slink=4orm1x&f1=5,92,6,9,"град София, Овча купел",2020,3-СТАЕН,Тухла,79000
11674,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c154238028312475&slink=4orm1x&f1=4,92,2,7,"град София, Кръстова вада",2018,3-СТАЕН,Тухла,117390
11675,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c151558671035846&slink=4orm1x&f1=4,92,2,6,"град София, Кръстова вада",2017,3-СТАЕН,Тухла,117300
11676,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c153077306103901&slink=4orm1x&f1=4,92,2,6,"град София, Кръстова вада",2019,3-СТАЕН,Тухла,117300
11677,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b146115863962852&slink=4orm1x&f1=1,92,4,11,"град София, Люлин 2",2013,2-СТАЕН,Тухла,62900
11678,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b156205264388611&slink=4orm1x&f1=1,92,6,9,"град София, Люлин 2",0,2-СТАЕН,Тухла,73200
11679,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b153994247487352&slink=4orm1x&f1=1,92,2,6,"град София, Манастирски ливади",2019,2-СТАЕН,Тухла,76000
11680,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b156024085831416&slink=4orm1x&f1=1,92,1,6,"град София, Манастирски ливади",2019,2-СТАЕН,Тухла,92000
11681,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b156086754225421&slink=4orm1x&f1=1,92,3,4,"град София, Манастирски ливади",0,2-СТАЕН,Тухла,94000
11682,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b153986796343732&slink=4orm1x&f1=1,92,5,5,"град София, Манастирски ливади",0,2-СТАЕН,Тухла,97000
11683,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b155439687613077&slink=4orm1x&f1=2,92,4,4,"град София, Манастирски ливади",2017,2-СТАЕН,Тухла,99000
11684,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b155361553108482&slink=4orm1x&f1=2,92,3,8,"град София, Манастирски ливади",2018,2-СТАЕН,Тухла,109000
11685,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b155162217177897&slink=4orm1x&f1=2,92,6,7,"град София, Манастирски ливади",2019,2-СТАЕН,Тухла,119000
11686,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b154906303903210&slink=4orm1x&f1=2,92,0,0,"град София, Манастирски ливади",2018,2-СТАЕН,Тухла,128060
11687,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b146617273678301&slink=4orm1x&f1=2,92,1,6,"град София, Манастирски ливади",0,2-СТАЕН,Тухла,128060
11688,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b155830466023723&slink=4orm1x&f1=2,92,0,0,"град София, Манастирски ливади",2019,2-СТАЕН,Тухла,128060
11689,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b156198206596685&slink=4orm1x&f1=2,92,8,11,"град София, Манастирски ливади",0,2-СТАЕН,Тухла,0
11690,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b152896812741057&slink=4orm1x&f1=1,92,4,11,"град София, Люлин 2",2013,2-СТАЕН,Тухла,62458
11691,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b156102486865045&slink=4orm1x&f1=2,92,10,10,"град София, Младост 2",0,2-СТАЕН,Тухла,124227
11692,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b154702323370019&slink=4orm1x&f1=2,92,10,10,"град София, Младост 3",1999,2-СТАЕН,ЕПК,100000
11693,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b154771972302607&slink=4orm1x&f1=2,92,10,10,"град София, Младост 3",1999,2-СТАЕН,Тухла,100000
11694,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b154330468150897&slink=4orm1x&f1=2,92,10,10,"град София, Младост 3",1999,2-СТАЕН,ЕПК,100000
11695,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b154713425422086&slink=4orm1x&f1=2,92,10,10,"град София, Младост 3",1989,2-СТАЕН,ЕПК,105000
11696,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b155748908999931&slink=4orm1x&f1=2,92,7,7,"град София, Надежда 1",0,2-СТАЕН,Тухла,82000
11697,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b154929551480122&slink=4orm1x&f1=2,92,7,7,"град София, Обеля",2019,2-СТАЕН,Тухла,57511
11698,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b155879677474024&slink=4orm1x&f1=2,92,4,4,"град София, Павлово",2019,2-СТАЕН,Тухла,86000
11699,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b155482772822785&slink=4orm1x&f1=2,92,1,8,"град София, Студентски град",2018,2-СТАЕН,Тухла,83839
11700,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b155802158333540&slink=4orm1x&f1=2,92,1,6,"град София, Център",2020,2-СТАЕН,Тухла,175294
11701,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b147936811391983&slink=4orm1x&f1=2,92,5,5,"град София, м-т Гърдова глава",0,2-СТАЕН,Тухла,70350
11702,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c155247352959658&slink=4orm1x&f1=2,92,12,14,"град София, Банишора",0,3-СТАЕН,ЕПК,87300
11703,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c155432404724120&slink=4orm1x&f1=2,92,9,14,"град София, Банишора",1980,3-СТАЕН,ЕПК,91900
11704,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c156223150682001&slink=4orm1x&f1=2,92,5,7,"град София, Банишора",0,3-СТАЕН,Тухла,94999
11705,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b154711861939496&slink=4orm1x&f1=2,92,10,10,"град София, Младост 3",1998,2-СТАЕН,Тухла,100000
11706,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b156214954928417&slink=4orm1x&f1=1,92,4,5,"град София, Люлин 1",2007,2-СТАЕН,Тухла,78000
11707,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b153329750936135&slink=4orm1x&f1=1,92,0,0,"град София, Лозенец",2017,2-СТАЕН,Тухла,110000
11708,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b154306711143208&slink=4orm1x&f1=1,92,0,0,"град София, Кръстова вада",2019,2-СТАЕН,Тухла,89050
11709,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c154149571718776&slink=4orm1x&f1=1,92,2,7,"град София, Гевгелийски",2018,3-СТАЕН,Тухла,82000
11710,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c154712649626880&slink=4orm1x&f1=1,92,2,4,"град София, Дървеница",2019,3-СТАЕН,Тухла,110498
11711,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c155964173202964&slink=4orm1x&f1=1,92,4,11,"град София, Лозенец",0,3-СТАЕН,Тухла,130000
11712,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c155931515796125&slink=4orm1x&f1=1,92,12,14,"град София, Младост 3",1985,3-СТАЕН,ЕПК,112000
11713,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c156026168398605&slink=4orm1x&f1=1,92,5,15,"град София, Младост 4",2020,3-СТАЕН,Тухла,81000
11714,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c155602150727255&slink=4orm1x&f1=1,92,4,6,"град София, Надежда 2",2019,3-СТАЕН,Тухла,86900
11715,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c156052517019106&slink=4orm1x&f1=1,92,3,9,"град София, Павлово",2019,3-СТАЕН,Тухла,122000
11716,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c155792416093247&slink=4orm1x&f1=1,92,6,8,"град София, Център",2018,3-СТАЕН,Тухла,110000
11717,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c155749646657352&slink=4orm1x&f1=1,92,5,6,"град София, Център",1938,3-СТАЕН,Тухла,174990
11718,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c156214551999677&slink=4orm1x&f1=1,92,1,3,"град София, Бъкстон",1960,3-СТАЕН,Тухла,105000
11719,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c155903300839039&slink=4orm1x&f1=1,92,5,8,"град София, Красна поляна 1",1985,3-СТАЕН,Панел,89900
11720,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c155773604798758&slink=4orm1x&f1=1,92,2,7,"град София, Кръстова вада",2018,3-СТАЕН,Тухла,117390
11721,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c155021826346101&slink=4orm1x&f1=1,92,3,3,"град София, Лозенец",1985,3-СТАЕН,Тухла,155000
11722,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c155920437917572&slink=4orm1x&f1=1,92,12,14,"град София, Люлин 10",1986,3-СТАЕН,ЕПК,86000
11723,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c155748510096950&slink=4orm1x&f1=1,92,3,8,"град София, Люлин 5",1978,3-СТАЕН,Панел,68000
11724,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c153805496280635&slink=4orm1x&f1=1,92,1,7,"град София, Младост 2",1979,3-СТАЕН,Панел,76990
11725,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c155414735630400&slink=4orm1x&f1=1,92,1,8,"град София, Младост 4",1984,3-СТАЕН,Панел,81999
11726,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c153114757569793&slink=4orm1x&f1=1,92,2,3,"град София, Овча купел",1960,3-СТАЕН,Тухла,74990
11727,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c156214559486972&slink=4orm1x&f1=1,92,1,3,"град София, Павлово",1960,3-СТАЕН,Тухла,105000
11728,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c156098800711793&slink=4orm1x&f1=1,92,0,0,"град София, Разсадника",0,3-СТАЕН,ЕПК,89980
11729,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c155533298195972&slink=4orm1x&f1=1,92,2,3,"град София, Център",1940,3-СТАЕН,Тухла,126000
11730,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c152588348980596&slink=4orm1x&f1=1,92,0,0,"град София, Център",0,3-СТАЕН,Тухла,220000
11731,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c155239649883889&slink=4orm1x&f1=1,92,5,6,"град София, Яворов",0,3-СТАЕН,Тухла,219997
11732,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d155732751061984&slink=4orm1x&f1=1,92,2,8,"град София, Овча купел",1985,4-СТАЕН,Панел,72900
11733,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b155439546057804&slink=4orm1x&f1=1,92,2,4,"град София, Бояна",2013,2-СТАЕН,Тухла,92064
11734,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b154775521712389&slink=4orm1x&f1=1,92,2,6,"град София, Витоша",2008,2-СТАЕН,Тухла,109000
11735,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b154055134059743&slink=4orm1x&f1=1,92,2,10,"град София, Гоце Делчев",2020,2-СТАЕН,Тухла,99150
11736,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b155058422070510&slink=4orm1x&f1=1,92,3,4,"град София, Драгалевци",0,2-СТАЕН,Тухла,122000
11737,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b156025971379717&slink=4orm1x&f1=1,92,2,6,"град София, Карпузица",2008,2-СТАЕН,Тухла,85000
11738,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c153976293605422&slink=4orm1x&f1=2,92,4,8,"град София, Банишора",1991,3-СТАЕН,Тухла,123900
11739,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c154332759215551&slink=4orm1x&f1=2,92,16,19,"град София, Борово",1976,3-СТАЕН,ЕПК,93000
11740,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c155727205237766&slink=4orm1x&f1=2,92,0,0,"град София, Бъкстон",0,3-СТАЕН,Тухла,87647
11741,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c155155510406447&slink=4orm1x&f1=2,92,0,0,"град София, Витоша",0,3-СТАЕН,Тухла,78000
11742,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c156059116190846&slink=4orm1x&f1=3,92,7,9,"град София, Дианабад",2019,3-СТАЕН,Тухла,115000
11743,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c154339861737108&slink=4orm1x&f1=3,92,8,10,"град София, Дианабад",2019,3-СТАЕН,Тухла,127900
11744,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c155066683118702&slink=4orm1x&f1=3,92,2,3,"град София, Драгалевци",2019,3-СТАЕН,Тухла,113220
11745,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c156149260323325&slink=4orm1x&f1=3,92,1,8,"град София, Дружба 1",1985,3-СТАЕН,Панел,79000
11746,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c152170994179407&slink=4orm1x&f1=3,92,5,6,"град София, Дружба 1",0,3-СТАЕН,Тухла,89000
11747,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c156146304754364&slink=4orm1x&f1=3,92,3,8,"град София, Дружба 1",0,3-СТАЕН,Панел,95000
11748,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c156146296311092&slink=4orm1x&f1=3,92,3,8,"град София, Дружба 1",1986,3-СТАЕН,Панел,95000
11749,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c156136492133340&slink=4orm1x&f1=3,92,3,8,"град София, Дружба 1",1986,3-СТАЕН,Панел,95000
11750,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c155739788845637&slink=4orm1x&f1=3,92,1,7,"град София, Дружба 1",0,3-СТАЕН,Панел,102000
11751,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c155800322095434&slink=4orm1x&f1=3,92,1,8,"град София, Дружба 1",1985,3-СТАЕН,Панел,102000
11752,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c155739697148747&slink=4orm1x&f1=3,92,1,8,"град София, Дружба 1",1985,3-СТАЕН,Панел,102000
11753,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c156224182285866&slink=4orm1x&f1=3,92,4,8,"град София, Дружба 2",2019,3-СТАЕН,Тухла,92000
11754,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c155904956798051&slink=4orm1x&f1=3,92,5,8,"град София, Дружба 2",2020,3-СТАЕН,Тухла,92000
11755,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c155904937783543&slink=4orm1x&f1=3,92,4,8,"град София, Дружба 2",2020,3-СТАЕН,Тухла,92000
11756,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c155983718962860&slink=4orm1x&f1=3,92,5,8,"град София, Дружба 2",2020,3-СТАЕН,Тухла,92000
11757,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c156049755083290&slink=4orm1x&f1=3,92,5,5,"град София, Дружба 2",2018,3-СТАЕН,Тухла,105840
11758,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c155808983504527&slink=4orm1x&f1=3,92,2,6,"град София, Западен парк",2020,3-СТАЕН,Тухла,82000
11759,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c154151963041546&slink=4orm1x&f1=3,92,1,8,"град София, Захарна фабрика",0,3-СТАЕН,Панел,64999
11760,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c155290960479618&slink=4orm1x&f1=3,92,6,6,"град София, Зона Б-18",2018,3-СТАЕН,Тухла,92900
11761,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c155721554076833&slink=4orm1x&f1=3,92,6,7,"град София, Зона Б-5",2018,3-СТАЕН,Тухла,113000
11762,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c155965380352757&slink=4orm1x&f1=3,92,5,5,"град София, Изгрев",0,3-СТАЕН,Тухла,94500
11763,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c155145129225995&slink=4orm1x&f1=4,92,3,5,"град София, Изток",2019,3-СТАЕН,Тухла,155533
11764,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c155981885641156&slink=4orm1x&f1=4,92,1,8,"град София, Карпузица",0,3-СТАЕН,Панел,79500
11765,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c155679648468377&slink=4orm1x&f1=4,92,2,5,"град София, Карпузица",0,3-СТАЕН,Тухла,149000
11766,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c154685834533186&slink=4orm1x&f1=4,92,0,0,"град София, Красна поляна 3",0,3-СТАЕН,Панел,72000
11767,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c155733382584409&slink=4orm1x&f1=4,92,2,10,"град София, Кръстова вада",2021,3-СТАЕН,Тухла,100683
11768,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c154281351792927&slink=4orm1x&f1=4,92,8,10,"град София, Кръстова вада",2020,3-СТАЕН,Тухла,109884
11769,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c155801184906522&slink=4orm1x&f1=4,92,5,10,"град София, Кръстова вада",2021,3-СТАЕН,Тухла,110448
11770,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c155793674059908&slink=4orm1x&f1=4,92,4,10,"град София, Кръстова вада",2021,3-СТАЕН,Тухла,110448
11771,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c155919903012653&slink=4orm1x&f1=3,92,4,6,"град София, Гоце Делчев",2010,3-СТАЕН,Тухла,130000
11772,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1d155482660142907&slink=4orm1x&f1=7,92,6,6,"град София, Сухата река",0,4-СТАЕН,Тухла,80999
11773,https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c155301131359289&slink=4orm1x&f1=3,92,7,7,"град София, Гоце Делчев",1970,3-СТАЕН,Тухла,105000
