Size,Floor,TotalFloors,District,Year,Type,BuildingType,Price
56,3,7,"град София, Овча купел 1",2009,2-СТАЕН,Тухла,90000
56,3,7,"град София, Овча купел",2019,2-СТАЕН,Тухла,55017
56,2,5,"град София, Овча купел",2019,2-СТАЕН,Тухла,55000
56,7,12,"град София, Студентски град",2019,2-СТАЕН,Тухла,61200
56,2,5,"град София, Кръстова вада",2018,2-СТАЕН,Тухла,67200
56,5,6,"град София, Кръстова вада",2018,2-СТАЕН,Тухла,62000
56,4,4,"град София, Банишора",1979,2-СТАЕН,Тухла,69000
56,4,4,"град София, Банишора",1960,2-СТАЕН,Тухла,69000
56,5,5,"град София, Център",2010,1-СТАЕН,Тухла,62000
56,6,6,"град София, Център",2010,1-СТАЕН,Тухла,61000
56,1,8,"град София, Център",2019,1-СТАЕН,Тухла,56947
56,1,8,"град София, Студентски град",2019,1-СТАЕН,Тухла,48678
56,5,5,"град София, Обеля 2",2020,1-СТАЕН,Тухла,32564
56,3,5,"град София, Дървеница",2020,1-СТАЕН,Тухла,50810
56,1,3,"град София, Бояна",2018,2-СТАЕН,Тухла,62600
56,3,5,"град София, Драгалевци",2020,2-СТАЕН,Тухла,58790
56,1,5,"град София, Горна баня",1960,2-СТАЕН,Тухла,51000
56,3,5,"град София, Витоша",2021,2-СТАЕН,Тухла,45000
56,5,7,"град София, Белите брези",2020,2-СТАЕН,Тухла,71918
56,7,14,"град София, Банишора",1970,2-СТАЕН,Тухла,71999
56,5,5,"град София, Център",1938,2-СТАЕН,Тухла,116800
56,14,17,"град София, Хиподрума",1980,2-СТАЕН,ЕПК,85000
56,5,8,"град София, Подуяне",2021,2-СТАЕН,Тухла,46000
56,1,4,"град София, Дървеница",2019,2-СТАЕН,Тухла,53239
56,4,5,"град София, Кръстова вада",2019,2-СТАЕН,Тухла,67200
56,1,5,"град София, Бъкстон",2020,2-СТАЕН,Тухла,61000
56,1,6,"град София, Кръстова вада",2019,2-СТАЕН,Тухла,61990
56,2,4,"град София, Карпузица",2019,2-СТАЕН,Тухла,45731
56,1,4,"град София, Карпузица",2019,2-СТАЕН,Тухла,38148
56,4,5,"град София, Драгалевци",2021,2-СТАЕН,Тухла,58790
56,1,6,"град София, Дианабад",2008,2-СТАЕН,Тухла,85000
56,4,8,"град София, Връбница 1",2019,2-СТАЕН,Тухла,44300
56,1,4,"град София, Витоша",2020,2-СТАЕН,Тухла,68342
56,7,14,"град София, Витоша",2019,2-СТАЕН,Тухла,65000
56,4,13,"град София, Витоша",2019,2-СТАЕН,Тухла,64500
56,7,13,"град София, Витоша",2019,2-СТАЕН,Тухла,62000
56,6,13,"град София, Витоша",2019,2-СТАЕН,Тухла,62000
56,7,14,"град София, Витоша",2019,2-СТАЕН,Тухла,61600
56,6,12,"град София, Витоша",2019,2-СТАЕН,Тухла,60000
56,7,12,"град София, Витоша",2018,2-СТАЕН,Тухла,63000
56,5,5,"град София, Център",2010,"АТЕЛИЕ, ТАВАН",Тухла,62000
57,3,5,"град София, Гоце Делчев",2006,2-СТАЕН,Тухла,88600
57,5,8,"град София, Сухата река",2020,2-СТАЕН,Тухла,46000
57,5,8,"град София, Сухата река",2019,2-СТАЕН,Тухла,45990
57,3,9,"град София, Студентски град",2017,2-СТАЕН,Тухла,69900
57,7,7,"град София, Стрелбище",2020,2-СТАЕН,Тухла,67907
57,5,5,"град София, Слатина",1981,2-СТАЕН,Тухла,65000
57,1,6,"град София, Свобода",1982,2-СТАЕН,Панел,48000
57,1,8,"град София, Разсадника",1976,2-СТАЕН,Тухла,65000
57,1,5,"град София, Овча купел",2019,2-СТАЕН,Тухла,59000
57,2,6,"град София, Овча купел",2020,2-СТАЕН,Тухла,52330
57,3,5,"град София, Овча купел",2019,2-СТАЕН,Тухла,47200
57,3,5,"град София, Обеля 2",2020,2-СТАЕН,Тухла,38760
57,7,9,"град София, Надежда 3",2020,2-СТАЕН,Тухла,48300
57,7,9,"град София, Надежда 3",2018,2-СТАЕН,Тухла,48000
57,3,5,"град София, Малинова долина",2019,2-СТАЕН,Тухла,57000
57,1,4,"град София, Малинова долина",2020,2-СТАЕН,Тухла,49880
57,5,8,"град София, Сухата река",2020,2-СТАЕН,Тухла,46000
57,1,6,"град София, Толстой",1967,2-СТАЕН,Панел,59000
57,3,5,"град София, Център",1943,2-СТАЕН,Тухла,105000
57,3,5,"град София, Център",1943,2-СТАЕН,Тухла,105000
57,3,5,"град София, Център",1943,2-СТАЕН,Тухла,105000
57,3,5,"град София, Център",1943,2-СТАЕН,Тухла,105000
57,3,5,"град София, Център",1943,2-СТАЕН,Тухла,105000
57,5,7,"град София, Център",2019,2-СТАЕН,Тухла,89000
57,4,7,"град София, Център",2018,2-СТАЕН,Тухла,86000
57,3,7,"град София, Център",2019,2-СТАЕН,Тухла,82000
57,2,5,"град София, Център",2019,2-СТАЕН,Тухла,70000
57,2,5,"град София, Център",2019,2-СТАЕН,Тухла,69500
57,2,5,"град София, Център",2019,2-СТАЕН,Тухла,68500
57,1,3,"град София, Център",1933,2-СТАЕН,Тухла,68000
57,2,6,"град София, Център",2020,2-СТАЕН,Тухла,64780
57,5,6,"град София, Хаджи Димитър",1965,2-СТАЕН,Панел,58500
57,5,6,"град София, Хаджи Димитър",1963,2-СТАЕН,Панел,56999
57,2,2,"град София, Малинова долина",2021,2-СТАЕН,Тухла,48882
57,11,13,"град София, Люлин 7",1981,2-СТАЕН,ЕПК,66000
57,3,5,"град София, Горна баня",2020,2-СТАЕН,Тухла,51336
57,3,4,"град София, Горна баня",1960,2-СТАЕН,Тухла,50500
57,13,13,"град София, Витоша",2019,2-СТАЕН,Тухла,66800
57,1,6,"град София, Витоша",2019,2-СТАЕН,Тухла,59900
57,1,6,"град София, Витоша",2018,2-СТАЕН,Тухла,59887
57,1,5,"град София, Витоша",2018,2-СТАЕН,Тухла,59887
57,2,4,"град София, Слатина",2008,1-СТАЕН,Тухла,65170
57,5,5,"град София, Слатина",1981,1-СТАЕН,Тухла,65000
57,2,6,"град София, Витоша",2018,1-СТАЕН,Тухла,49200
57,2,5,"град София, Кръстова вада",2019,2-СТАЕН,Тухла,68900
57,3,7,"град София, Дианабад",2019,2-СТАЕН,Тухла,59400
57,2,5,"град София, Център",1943,2-СТАЕН,Тухла,104890
57,3,13,"град София, Люлин - център",2013,2-СТАЕН,Тухла,57000
57,2,6,"град София, Кръстова вада",2019,2-СТАЕН,Тухла,70900
57,2,8,"град София, Дианабад",1979,2-СТАЕН,Панел,95000
57,1,5,"град София, Малинова долина",2018,2-СТАЕН,Тухла,47400
57,2,4,"град София, Дружба 1",1974,2-СТАЕН,Панел,77000
57,2,6,"град София, Люлин - център",2020,2-СТАЕН,Тухла,48604
57,2,6,"град София, Люлин - център",2020,2-СТАЕН,Тухла,48370
57,4,8,"град София, Лозенец",2010,2-СТАЕН,Тухла,108000
57,3,18,"град София, Лозенец",1980,2-СТАЕН,ЕПК,103000
57,3,18,"град София, Лозенец",1980,2-СТАЕН,ЕПК,102000
57,3,18,"град София, Лозенец",1980,2-СТАЕН,ЕПК,102000
57,3,18,"град София, Лозенец",1986,2-СТАЕН,ЕПК,101890
57,4,9,"град София, Лозенец",2020,2-СТАЕН,Тухла,62500
57,5,6,"град София, Кръстова вада",2019,2-СТАЕН,Тухла,65990
57,2,7,"град София, Кръстова вада",2019,2-СТАЕН,Тухла,65000
57,3,10,"град София, Кръстова вада",2021,2-СТАЕН,Тухла,62326
57,2,5,"град София, Кръстова вада",2021,2-СТАЕН,Тухла,59800
57,2,4,"град София, Кръстова вада",2021,2-СТАЕН,Тухла,51300
57,4,4,"град София, Карпузица",2019,2-СТАЕН,Тухла,44950
57,3,7,"град София, Зона Б-18",2019,2-СТАЕН,Тухла,88500
57,4,7,"град София, Зона Б-18",2019,2-СТАЕН,Тухла,84460
57,4,14,"град София, Захарна фабрика",1979,2-СТАЕН,ЕПК,58000
57,5,6,"град София, Дървеница",2020,2-СТАЕН,Тухла,49490
57,2,4,"град София, Дружба 1",1974,2-СТАЕН,Панел,77000
57,2,6,"град София, Дружба 1",1978,2-СТАЕН,Тухла,77000
58,1,8,"град София, Надежда 1",1990,2-СТАЕН,Тухла,65000
58,1,1,"град София, Мусагеница",1978,2-СТАЕН,ЕПК,80000
58,5,5,"град София, Манастирски ливади",2009,2-СТАЕН,Тухла,78500
58,9,12,"град София, Манастирски ливади",2020,2-СТАЕН,Тухла,76800
58,6,6,"град София, Манастирски ливади",2019,2-СТАЕН,Тухла,72100
58,7,9,"град София, Манастирски ливади",2018,2-СТАЕН,Тухла,70000
58,3,4,"град София, Манастирски ливади",2019,2-СТАЕН,Тухла,64700
58,3,6,"град София, Манастирски ливади",2019,2-СТАЕН,Тухла,61990
58,4,6,"град София, Манастирски ливади",2020,2-СТАЕН,Тухла,61250
58,1,6,"град София, Манастирски ливади",2012,2-СТАЕН,Тухла,54590
58,2,3,"град София, Малинова долина",2020,2-СТАЕН,Тухла,78783
58,2,5,"град София, Малинова долина",2018,2-СТАЕН,Тухла,58000
58,3,4,"град София, Малинова долина",2020,2-СТАЕН,Тухла,56900
58,1,6,"град София, Люлин 8",2016,2-СТАЕН,Тухла,58999
58,13,14,"град София, Люлин 7",1995,2-СТАЕН,ЕПК,56500
58,2,14,"град София, Люлин 4",1984,2-СТАЕН,ЕПК,59500
58,3,13,"град София, Люлин 2",2013,2-СТАЕН,Тухла,57000
58,2,5,"град София, Люлин 2",2020,2-СТАЕН,Тухла,43500
58,1,8,"град София, Люлин 1",1985,2-СТАЕН,Панел,51000
58,7,7,"град София, Люлин 1",1980,2-СТАЕН,Тухла,49500
58,7,7,"град София, Люлин 1",1980,2-СТАЕН,Тухла,49500
58,2,6,"град София, Люлин - център",2019,2-СТАЕН,Тухла,52900
58,4,5,"град София, Лозенец",2003,2-СТАЕН,Тухла,130000
58,5,8,"град София, Надежда 3",2018,2-СТАЕН,Тухла,48300
58,3,4,"град София, Надежда 4",1968,2-СТАЕН,Панел,54999
58,1,4,"град София, Център",1931,2-СТАЕН,Тухла,175000
58,4,7,"град София, Център",2005,2-СТАЕН,Тухла,96000
58,6,7,"град София, Център",1955,2-СТАЕН,Тухла,87000
58,1,4,"град София, Център",1936,2-СТАЕН,Тухла,85000
58,1,4,"град София, Център",1936,2-СТАЕН,Тухла,85000
58,3,6,"град София, Център",2019,2-СТАЕН,Тухла,58660
58,6,7,"град София, Хаджи Димитър",2020,2-СТАЕН,Тухла,49606
58,3,4,"град София, Студентски град",2018,2-СТАЕН,Тухла,56900
58,6,7,"град София, Подуяне",2021,2-СТАЕН,Тухла,47000
58,4,5,"град София, Орландовци",2019,2-СТАЕН,Тухла,52200
58,2,5,"град София, Орландовци",2019,2-СТАЕН,Тухла,52200
58,3,4,"град София, Орландовци",2019,2-СТАЕН,Тухла,52200
58,3,4,"град София, Овча купел",2016,2-СТАЕН,Тухла,75000
