Url,Size,YardSize,Floor,TotalFloors,District,Year,Type,BuildingType,Price
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j159707579277174&slink=60ci2p&f1=1,270,350,0,0,"град София, Манастирски ливади",0,КЪЩА,Тухла,270000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j159178818464786&slink=60ci2p&f1=1,270,530,0,0,"град София, с. Долни Пасарел",1984,КЪЩА,Тухла,97000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j159290525989504&slink=60ci2p&f1=1,270,550,0,0,"град София, с. Долни Пасарел",0,КЪЩА,Тухла,97000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j158393467310260&slink=60ci2p&f1=1,270,583,0,0,"град София, с. Иваняне",2020,КЪЩА,Тухла,285000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j150937163600308&slink=60ci2p&f1=1,270,380,0,0,"град София, с. Кокаляне",1970,КЪЩА,Тухла,222000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j159930380895720&slink=60ci2p&f1=1,270,1000,0,0,"град София, Студентски град",2007,КЪЩА,Тухла,399000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j153735664774954&slink=60ci2p&f1=1,270,500,0,0,"град София, Триъгълника",2015,КЪЩА,Тухла,329999
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j153060642859907&slink=60ci2x&f1=1,271,485,0,0,"град София, гр. Банкя",2018,КЪЩА,Тухла,254990
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j160018170754519&slink=60ci2z&f1=1,272,220,0,0,"град София, Бояна",0,КЪЩА,Тухла,299990
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j158272441627745&slink=60ci2z&f1=1,272,200,0,0,"град София, Бояна",0,КЪЩА,Тухла,280000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j153071101091729&slink=60ci2z&f1=1,272,405,0,0,"град София, Горубляне",2021,КЪЩА,Тухла,330000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j160153232240021&slink=60ci2z&f1=1,272,500,0,0,"град София, Драгалевци",2021,КЪЩА,Тухла,450000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j160050496249350&slink=60ci2z&f1=1,272,2000,0,0,"град София, с. Бистрица",1970,КЪЩА,Тухла,240000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j160086133799207&slink=60ci2z&f1=1,272,490,0,0,"град София, с. Лозен",1986,КЪЩА,Тухла,300000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j148118744335117&slink=60ci2z&f1=1,272,1433,0,0,"град София, с. Мърчаево",1983,КЪЩА,Тухла,88800
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j157833105675068&slink=60ci37&f1=1,274,1,0,0,"град София, в.з.Малинова долина",0,КЪЩА,Тухла,315000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j159178761459238&slink=60ci37&f1=1,274,276,0,0,"град София, в.з.Малинова долина",0,КЪЩА,Тухла,325000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j157841731832590&slink=60ci37&f1=1,274,276,0,0,"град София, в.з.Малинова долина",0,КЪЩА,Тухла,315000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j156577234861542&slink=60ci37&f1=1,274,926,0,0,"град София, с. Мало Бучино",1994,КЪЩА,Тухла,143000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j159542034479354&slink=60ci3b&f1=1,275,400,0,0,"град София, в.з.Малинова долина",2006,КЪЩА,Тухла,320000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j153122836088757&slink=60ci3b&f1=1,275,800,0,0,"град София, Бояна",2000,КЪЩА,Тухла,530000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j157866009497923&slink=60ci3b&f1=1,275,393,3,3,"град София, в.з.Малинова долина",0,КЪЩА,Тухла,325000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j153685711106046&slink=60ci3b&f1=1,275,700,0,0,"град София, Горна баня",1970,КЪЩА,Тухла,180000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j156097145489099&slink=60ci3e&f1=1,276,567,0,0,"град София, с. Бистрица",2019,КЪЩА,Тухла,250000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j159551095655947&slink=60ci3f&f1=1,277,82,0,0,"град София, Малинова долина",2020,КЪЩА,Тухла,500000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j142236555241704&slink=60ci3f&f1=1,277,350,0,0,"град София, Овча купел",2008,КЪЩА,Тухла,370000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j159463575147095&slink=60ci3j&f1=1,278,875,0,0,"град София, с. Бистрица",2005,КЪЩА,Тухла,199990
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j159344426163830&slink=60ci3j&f1=1,278,1389,0,0,"град София, с. Войнеговци",1996,КЪЩА,Тухла,330000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j159436984953850&slink=60ci3j&f1=1,278,875,0,0,"град София, с. Железница",2005,КЪЩА,Тухла,199990
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j160085480002388&slink=60ci3j&f1=1,278,123,0,0,"град София, Манастирски ливади",2005,КЪЩА,Тухла,225000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j159015222066439&slink=60ci3p&f1=1,280,0,0,0,"град София, Бояна",2021,КЪЩА,Тухла,320000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j157034981432374&slink=60ci3p&f1=1,280,200,0,0,"град София, Левски",1998,КЪЩА,Тухла,249999
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j160344433433632&slink=60ci3p&f1=1,280,0,0,0,"град София, Симеоново",2020,КЪЩА,Тухла,359000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j159015199439596&slink=60ci3p&f1=1,280,0,0,0,"град София, Бояна",2021,КЪЩА,Тухла,320000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j160379360771426&slink=60ci3p&f1=1,280,600,0,0,"град София, Симеоново",2020,КЪЩА,Тухла,360000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j159796387827311&slink=60ci3p&f1=1,280,620,2,2,"град София, Симеоново",2020,КЪЩА,Тухла,410000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j157607225999259&slink=60ci3p&f1=1,280,700,0,0,"град София, в.з.Малинова долина",1985,КЪЩА,Тухла,219000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j156831465627859&slink=60ci3p&f1=1,280,0,0,0,"град София, Горна баня",2012,КЪЩА,Тухла,193200
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j159073578601795&slink=60ci3p&f1=1,280,1500,0,0,"град София, Горна баня",2001,КЪЩА,Тухла,259000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j143929420412676&slink=60ci3p&f1=1,280,300,0,0,"град София, гр. Банкя",2002,КЪЩА,Тухла,119970
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j159168985804033&slink=60ci3p&f1=1,280,800,0,0,"град София, гр. Банкя",2010,КЪЩА,Тухла,158000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j158408345151232&slink=60ci3p&f1=1,280,818,0,0,"град София, гр. Банкя",1980,КЪЩА,Тухла,277000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j158401926154549&slink=60ci3p&f1=1,280,818,0,0,"град София, гр. Банкя",0,КЪЩА,Тухла,278000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j158988652565475&slink=60ci3p&f1=1,280,500,0,0,"град София, Драгалевци",1990,КЪЩА,Тухла,279950
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j159561010913555&slink=60ci3p&f1=1,280,500,0,0,"град София, Драгалевци",1997,КЪЩА,Тухла,395000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j160068663120346&slink=60ci3p&f1=1,280,500,0,0,"град София, Драгалевци",1997,КЪЩА,Тухла,395000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j159517389626484&slink=60ci3p&f1=1,280,500,2,2,"град София, Драгалевци",0,КЪЩА,Тухла,395000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j159075123671791&slink=60ci3p&f1=1,280,128,0,0,"град София, м-т Детски град",0,КЪЩА,Тухла,277400
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j158989074555297&slink=60ci3p&f1=1,280,50,0,0,"град София, Малинова долина",2009,КЪЩА,Тухла,430000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j159238054414048&slink=60ci3p&f1=1,280,190,0,0,"град София, Малинова долина",2017,КЪЩА,Тухла,430000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j159903451758245&slink=60ci3p&f1=1,280,700,0,0,"град София, Модерно предградие",1997,КЪЩА,Тухла,220000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j150790894986433&slink=60ci3p&f1=1,280,0,0,0,"град София, Овча купел",0,КЪЩА,Тухла,370000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j155350711910703&slink=60ci3p&f1=1,280,560,0,0,"град София, Орландовци",1980,КЪЩА,Тухла,155000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j160356668182160&slink=60ci3p&f1=1,280,280,1,3,"град София, Орландовци",2015,КЪЩА,Тухла,165000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j159185573463651&slink=60ci3p&f1=1,280,128,0,0,"град София, с. Панчарево",0,КЪЩА,Тухла,277424
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j159472624056672&slink=60ci3p&f1=1,280,0,0,0,"град София, с. Панчарево",2020,КЪЩА,Тухла,277424
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j159843496972680&slink=60ci3p&f1=1,280,0,0,0,"град София, Симеоново",2019,КЪЩА,Тухла,410000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j159731851827489&slink=60ci3p&f1=1,280,620,0,0,"град София, Симеоново",0,КЪЩА,Тухла,410000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j159559728448349&slink=60ci3p&f1=1,280,0,0,0,"град София, Симеоново",2019,КЪЩА,Тухла,410000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j159376599077958&slink=60ci3p&f1=1,280,0,0,0,"град София, Симеоново",2019,КЪЩА,Тухла,410000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j159791077003152&slink=60ci3p&f1=1,280,620,2,2,"град София, Симеоново",2019,КЪЩА,Тухла,410000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j158402032180976&slink=60ci4g&f1=1,283,250,0,0,"град София, Горна баня",2006,КЪЩА,Тухла,120000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j158210593052530&slink=60ci4i&f1=1,284,242,0,0,"град София, Зона Б-18",0,КЪЩА,Тухла,249000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j156726967959662&slink=60ci4l&f1=1,285,692,0,0,"град София, Княжево",2009,КЪЩА,Тухла,369000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j159706260173030&slink=60ci4l&f1=1,285,620,0,0,"град София, Симеоново",2021,КЪЩА,Тухла,249000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j159108443672729&slink=60ci4l&f1=1,285,629,0,0,"град София, Симеоново",2020,КЪЩА,Тухла,294000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j159241047035267&slink=60ci4l&f1=1,285,590,0,0,"град София, с. Волуяк",1998,КЪЩА,Тухла,139990
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j159099573730214&slink=60ci4l&f1=1,285,620,0,0,"град София, Симеоново",0,КЪЩА,Тухла,249000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j159955948696864&slink=60ci4l&f1=1,285,620,0,0,"град София, Симеоново",2021,КЪЩА,Тухла,297000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j155360175192348&slink=60ci4p&f1=1,286,550,0,0,"град София, Драгалевци",1975,КЪЩА,Тухла,278000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j159972920889187&slink=60ci4p&f1=1,286,212,0,0,"град София, Кръстова вада",0,КЪЩА,Тухла,580000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j154357763573866&slink=60ci4r&f1=1,287,100,0,0,"град София, Бояна",2020,КЪЩА,Тухла,380000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j154875687805086&slink=60ci4r&f1=1,287,515,0,0,"град София, Горна баня",2009,КЪЩА,Тухла,194250
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j160154959701015&slink=60ci4r&f1=1,287,0,0,0,"град София, Горна баня",2003,КЪЩА,Тухла,202860
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j160192526774405&slink=60ci4r&f1=1,287,500,0,0,"град София, Горна баня",0,КЪЩА,Тухла,208000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j159007286561677&slink=60ci4w&f1=1,289,0,0,0,"град София, Бояна",2021,КЪЩА,Тухла,310000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j159015077920831&slink=60ci4w&f1=1,289,0,0,0,"град София, Бояна",2021,КЪЩА,Тухла,310000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j156810278774979&slink=60ci4w&f1=1,289,950,0,0,"град София, с. Владая",2008,КЪЩА,Тухла,0
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j159300660675111&slink=60ci4x&f1=1,290,850,2,2,"град София, гр. Банкя",0,КЪЩА,Тухла,595000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j159110724285123&slink=60ci4x&f1=1,290,640,0,0,"град София, Симеоново",2020,КЪЩА,Тухла,360000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j159560169436166&slink=60ci4x&f1=1,290,254,0,0,"град София, Бояна",2021,КЪЩА,Тухла,290000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j153481366868313&slink=60ci4x&f1=1,290,0,0,0,"град София, Бояна",0,КЪЩА,Тухла,360000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j148163470760210&slink=60ci4x&f1=1,290,160,0,0,"град София, Витоша",2007,КЪЩА,Тухла,325000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j160215627114263&slink=60ci4x&f1=1,290,690,0,0,"град София, Драгалевци",2009,КЪЩА,Тухла,310000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j159488845448950&slink=60ci4x&f1=1,290,1800,0,0,"град София, Драгалевци",2005,КЪЩА,Тухла,650000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j159921671297030&slink=60ci4x&f1=1,290,417,3,3,"град София, Малинова долина",2000,КЪЩА,Тухла,250000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j158073122599353&slink=60ci4x&f1=1,290,1050,0,0,"град София, Овча купел",2010,КЪЩА,Тухла,398000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j153443039582559&slink=60ci4x&f1=1,290,730,0,0,"град София, Орландовци",1980,КЪЩА,Тухла,155000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j157060889523661&slink=60ci4x&f1=1,290,200,0,0,"град София, Павлово",2016,КЪЩА,Тухла,370000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j159343222482925&slink=60ci4x&f1=1,290,1066,0,0,"град София, с. Кътина",1980,КЪЩА,Тухла,205000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j159350547513506&slink=60ci4x&f1=1,290,0,1,2,"град София, с. Кътина",1970,КЪЩА,Тухла,205000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j157557608630624&slink=60ci4x&f1=1,290,600,0,0,"град София, с. Мировяне",0,КЪЩА,Тухла,300000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j157555400632062&slink=60ci4x&f1=1,290,640,0,0,"град София, Симеоново",2019,КЪЩА,Тухла,360000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j159611872428057&slink=60ci4x&f1=1,290,460,0,0,"град София, Симеоново",2020,КЪЩА,Тухла,480000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j159561696591102&slink=60ci52&f1=1,291,1286,0,0,"град София, Кремиковци",0,КЪЩА,Тухла,135000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j160277923419555&slink=60ci52&f1=1,291,1286,0,0,"град София, Кремиковци",1963,КЪЩА,Тухла,139000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j157669503974897&slink=60ci56&f1=1,292,300,0,0,"град София, в.з.Малинова долина",2021,КЪЩА,Тухла,350000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j160273943824359&slink=60ci56&f1=1,292,715,0,0,"град София, с. Бистрица",2020,КЪЩА,Тухла,259880
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j160273988294268&slink=60ci56&f1=1,292,715,0,0,"град София, с. Лозен",2020,КЪЩА,Тухла,259880
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j157669342287857&slink=60ci56&f1=1,292,300,0,0,"град София, Симеоново",2021,КЪЩА,Тухла,350000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j147145914137306&slink=60ci57&f1=1,293,1527,0,0,"град София, Бояна",0,КЪЩА,Тухла,750000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j158937434851993&slink=60ci57&f1=1,293,138,0,0,"град София, с. Панчарево",2021,КЪЩА,Тухла,286027
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j159845051003355&slink=60ci59&f1=1,294,985,0,0,"град София, в.з.Симеоново - Драгалевци",0,КЪЩА,Тухла,275000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j159075123135392&slink=60ci59&f1=1,294,137,0,0,"град София, м-т Детски град",0,КЪЩА,Тухла,286000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j158530454013003&slink=60ci59&f1=1,294,312,0,0,"град София, Надежда 2",2008,КЪЩА,Тухла,345000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j159004300832430&slink=60ci59&f1=1,294,738,0,0,"град София, с. Иваняне",1997,КЪЩА,Тухла,299000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j159316567572278&slink=60ci59&f1=1,294,985,0,0,"град София, Симеоново",0,КЪЩА,Тухла,275000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j159154633006562&slink=60ci5d&f1=1,295,800,0,0,"град София, гр. Банкя",2017,КЪЩА,Тухла,340000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j158866986524168&slink=60ci5d&f1=1,295,532,0,0,"град София, с. Лозен",2020,КЪЩА,Тухла,340000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j158489296306987&slink=60ci5d&f1=1,295,532,0,0,"град София, с. Лозен",0,КЪЩА,Тухла,345000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j156047589412320&slink=60ci5f&f1=1,296,0,0,0,"град София, Драгалевци",2007,КЪЩА,Тухла,430000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j160015309671796&slink=60ci5g&f1=1,297,559,0,0,"град София, Горубляне",2020,КЪЩА,Тухла,289000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j159974467027360&slink=60ci5g&f1=1,297,530,0,0,"град София, с. Долни Пасарел",0,КЪЩА,Тухла,95000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j154408787794434&slink=60ci5i&f1=1,298,512,0,0,"град София, Драгалевци",0,КЪЩА,Тухла,291417
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j159428981457686&slink=60ci5i&f1=1,298,450,0,0,"град София, Драгалевци",2005,КЪЩА,Тухла,530000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j160163818354829&slink=60ci5k&f1=1,300,280,0,0,"град София, в.з.Малинова долина",2020,КЪЩА,Тухла,325000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j160350711320585&slink=60ci5k&f1=1,300,465,2,5,"град София, Витоша",0,КЪЩА,Тухла,430000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j160376877084104&slink=60ci5k&f1=1,300,1000,0,0,"град София, гр. Банкя",0,КЪЩА,Тухла,261600
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j155420628579911&slink=60ci5k&f1=1,300,600,0,0,"град София, гр. Банкя",0,КЪЩА,Тухла,590000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j159921024234788&slink=60ci5k&f1=1,300,680,0,0,"град София, гр. Банкя",2015,КЪЩА,Тухла,590000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j154455853424764&slink=60ci5k&f1=1,300,410,0,0,"град София, с. Казичене",1975,КЪЩА,Тухла,131900
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j159723273395457&slink=60ci5k&f1=1,300,260,0,0,"град София, Симеоново",2010,КЪЩА,Тухла,277900
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j154074965998213&slink=60ci5k&f1=1,300,585,0,0,"град София, Бояна",1975,КЪЩА,Тухла,300000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j159428115441613&slink=60ci5k&f1=1,300,70,0,0,"град София, Бояна",0,КЪЩА,Тухла,375000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j141718395953886&slink=60ci5k&f1=1,300,630,0,0,"град София, в.з.Бункера",2010,КЪЩА,Тухла,228000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j160257923295753&slink=60ci5k&f1=1,300,700,0,0,"град София, в.з.Бункера",2000,КЪЩА,Тухла,228000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j159955709849455&slink=60ci5k&f1=1,300,620,0,0,"град София, в.з.Бункера",2009,КЪЩА,Тухла,228000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j154826238688910&slink=60ci5k&f1=1,300,630,0,0,"град София, в.з.Малинова долина",2010,КЪЩА,Тухла,227900
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j119277935625498&slink=60ci5k&f1=1,300,630,0,0,"град София, в.з.Малинова долина",2013,КЪЩА,Тухла,227900
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j160129384878014&slink=60ci5k&f1=1,300,280,0,0,"град София, в.з.Малинова долина",0,КЪЩА,Тухла,333000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j154090485465507&slink=60ci5k&f1=1,300,1155,0,0,"град София, в.з.Малинова долина",2008,КЪЩА,Тухла,510000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j152092599345000&slink=60ci5k&f1=1,300,1360,0,0,"град София, Враждебна",0,КЪЩА,Тухла,175000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j150131681752096&slink=60ci5k&f1=1,300,1400,0,0,"град София, Враждебна",1998,КЪЩА,Тухла,180000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j159343108963262&slink=60ci5k&f1=1,300,1360,0,0,"град София, Враждебна",1980,КЪЩА,Тухла,180000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j154815551333165&slink=60ci5k&f1=1,300,540,0,0,"град София, Горна баня",0,КЪЩА,Тухла,310000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j160258963803237&slink=60ci5k&f1=1,300,534,0,0,"град София, Горна баня",1970,КЪЩА,Тухла,330000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j159385690318335&slink=60ci5k&f1=1,300,790,0,0,"град София, Горна баня",0,КЪЩА,Тухла,379000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j160251952051718&slink=60ci5k&f1=1,300,0,0,0,"град София, Горна баня",1984,КЪЩА,Тухла,379000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j160145558822045&slink=60ci5k&f1=1,300,790,0,0,"град София, Горна баня",0,КЪЩА,Тухла,379000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j157175898634182&slink=60ci5k&f1=1,300,900,0,0,"град София, Горубляне",1996,КЪЩА,Тухла,690000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j158918239448729&slink=60ci5k&f1=1,300,540,0,0,"град София, гр. Банкя",2010,КЪЩА,Тухла,209990
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j149320903282061&slink=60ci5k&f1=1,300,700,0,0,"град София, гр. Банкя",0,КЪЩА,Тухла,219800
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j159561838013519&slink=60ci5k&f1=1,300,700,3,3,"град София, гр. Банкя",0,КЪЩА,Тухла,255000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j151540960952211&slink=60ci5k&f1=1,300,1000,0,0,"град София, гр. Банкя",0,КЪЩА,Тухла,260000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j154927332510308&slink=60ci5k&f1=1,300,500,0,0,"град София, гр. Банкя",2017,КЪЩА,Тухла,279999
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j151497178300697&slink=60ci5k&f1=1,300,1000,0,0,"град София, гр. Банкя",0,КЪЩА,Тухла,294000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j151578376886966&slink=60ci5k&f1=1,300,1100,0,0,"град София, гр. Банкя",2002,КЪЩА,Тухла,320000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j153295443191778&slink=60ci5k&f1=1,300,800,0,0,"град София, гр. Банкя",2009,КЪЩА,Тухла,343000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j159160459546791&slink=60ci5k&f1=1,300,400,0,0,"град София, гр. Банкя",2000,КЪЩА,Тухла,350000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j159437930347436&slink=60ci5k&f1=1,300,0,0,0,"град София, гр. Банкя",2009,КЪЩА,Тухла,350000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j160067779498906&slink=60ci5k&f1=1,300,400,0,0,"град София, гр. Банкя",0,КЪЩА,Тухла,350000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j158331121531387&slink=60ci5k&f1=1,300,1120,0,0,"град София, гр. Банкя",2000,КЪЩА,Тухла,0
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j159141988156066&slink=60ci5k&f1=1,300,450,0,0,"град София, Драгалевци",1998,КЪЩА,Тухла,260000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j160371024917356&slink=60ci5k&f1=1,300,1800,0,0,"град София, Драгалевци",1980,КЪЩА,Тухла,270000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j156529424370474&slink=60ci5k&f1=1,300,420,0,0,"град София, Драгалевци",2018,КЪЩА,Тухла,299900
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j126538437807286&slink=60ci5k&f1=2,300,420,0,0,"град София, Драгалевци",2018,КЪЩА,Тухла,305000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j159835458871697&slink=60ci5k&f1=2,300,500,0,0,"град София, Драгалевци",0,КЪЩА,Тухла,350000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1j158884851157464&slink=60ci5k&f1=2,300,700,0,0,"град София, Драгалевци",0,КЪЩА,Тухла,449999
